"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"GO:0019842","","",5,17,0.00654450261780105,1.41091777024946,0.270805352375503,"Mycgr3G104409;Mycgr3G101387;Mycgr3G106762;Mycgr3G38039;Mycgr3G74043",1
"GO:0031396","","",5,17,0.00654450261780105,1.41091777024946,0.270805352375503,"Mycgr3G69227;Mycgr3G95018;Mycgr3G104090;Mycgr3G23060;Mycgr3G28674",1
"GO:0036388","","",5,17,0.00654450261780105,1.41091777024946,0.270805352375503,"Mycgr3G96297;Mycgr3G69939;Mycgr3G74015;Mycgr3G104345;Mycgr3G22047",1
"GO:1902299","","",5,17,0.00654450261780105,1.41091777024946,0.270805352375503,"Mycgr3G96297;Mycgr3G69939;Mycgr3G74015;Mycgr3G104345;Mycgr3G22047",1
"GO:0006368","transcription elongation by RNA polymerase II","biological_process",11,43,0.0143979057591623,1.22717033970535,0.273072389683794,"Mycgr3G69227;Mycgr3G104368;Mycgr3G69782;Mycgr3G67912;Mycgr3G95018;Mycgr3G71341;Mycgr3G100306;Mycgr3G90353;Mycgr3G89011;Mycgr3G89963;Mycgr3G67576",1
"GO:0001101","","",4,13,0.00523560209424084,1.47603705195328,0.278823548163295,"Mycgr3G65376;Mycgr3G101931;Mycgr3G69330;Mycgr3G90929",1
"GO:0001671","ATPase activator activity","molecular_function",4,13,0.00523560209424084,1.47603705195328,0.278823548163295,"Mycgr3G28602;Mycgr3G90353;Mycgr3G23946;Mycgr3G30651",1
"GO:0006283","transcription-coupled nucleotide-excision repair","biological_process",4,13,0.00523560209424084,1.47603705195328,0.278823548163295,"Mycgr3G107910;Mycgr3G75892;Mycgr3G104368;Mycgr3G69782",1
"GO:0009897","","",4,13,0.00523560209424084,1.47603705195328,0.278823548163295,"Mycgr3G104895;Mycgr3G107391;Mycgr3G101415;Mycgr3G75460",1
"GO:0031369","translation initiation factor binding","molecular_function",4,13,0.00523560209424084,1.47603705195328,0.278823548163295,"Mycgr3G70061;Mycgr3G106350;Mycgr3G108717;Mycgr3G80040",1
