gene,enzyme_name,enzyme_id,rxn_id,EC,parameter,ident,identifiable_from_growth,refined,top_descriptor
,Fatty-acid-CoA ligase (octadecenoate transport via vectoral Co-A coupling),P38135,FACOAL181t2ppNo2,,Topt_i,0.0,False,False,CT_max_C
fabA,Trans-2-decenoyl-ACP isomerase,P0A6Q3,T2DECAINo1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:0),P31119,2AGPGAT180No1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1),P31119,2AGPGAT181No1,,Topt_i,0.0,False,False,CT_max_C
fabB,3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:1),P0A953,3OAS161No1,,Topt_i,0.0,False,False,CT_max_C
aroB,3-dehydroquinate synthase,P07639,DHQSNo1,,Topt_i,3.4181728195614054e-08,False,False,CT_max_C
fabI,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:1),P0AEK4,EAR141yNo1,,Topt_i,0.0,False,False,CT_max_C
fabI,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:1),P0AEK4,EAR161xNo1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:0),P31119,2AGPEAT140No1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C12:0),P31119,2AGPEAT120No1,,Topt_i,0.0,False,False,CT_max_C
,CDP-diacylglycerol synthetase (n-C16:0),P0ABG1,DASYN160No1,,Topt_i,0.0005009197044955,False,True,CT_max_C
,CDP-diacylglycerol synthetase (n-C16:1),P0ABG1,DASYN161No1,,Topt_i,0.0005904058544597,False,True,CT_max_C
,CDP-diacylglycerol synthetase (n-C18:1),P0ABG1,DASYN181No1,,Topt_i,0.0,False,False,CT_max_C
cdh,CDP-Diacylglycerol pyrophostatase (n-C16:1),P06282,CDAPPA161No1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:1),P31119,2AGPEAT161No1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:1),P31119,2AGPEAT141No1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0),P31119,2AGPGAT160No1,,Topt_i,0.0,False,False,CT_max_C
,Phosphatidylglycerol synthase (n-C18:0),P0ABF8,PGSA180No1,,Topt_i,0.0,False,False,CT_max_C
serA,Phosphoglycerate dehydrogenase,P0A9T0,PGCDNo1,,Topt_i,0.0,False,False,CT_max_C
pssA,Phosphatidylserine syntase (n-C14:0),P23830,PSSA140No1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1),P31119,2AGPGAT141No1,,Topt_i,0.0,False,False,CT_max_C
tesB,Fatty-acid-CoA thioesterase (octadecanoate),P0AGG2,FACOAE180No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:0)",P07000,LPLIPAL2ATG140No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:1)",P07000,LPLIPAL2ATG141No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:0)",P07000,LPLIPAL2ATG160No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:0)",P07000,LPLIPAL2ATG180No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:1)",P07000,LPLIPAL2ATG161No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:1)",P07000,LPLIPAL2ATG181No1,,Topt_i,0.0,False,False,CT_max_C
tesB,Fatty-acid-CoA thioesterase (decanoate),P0AGG2,FACOAE100No1,,Topt_i,0.0,False,False,CT_max_C
tesB,Fatty-acid-CoA thioesterase (octanoate),P0AGG2,FACOAE80No1,,Topt_i,0.0,False,False,CT_max_C
tesB,Fatty-acid-CoA thioesterase (hexanoate),P0AGG2,FACOAE60No1,,Topt_i,0.0,False,False,CT_max_C
clsA,"Cardiolipin synthase (periplasmic, n-C18:0)",P0A6H8,CLPNS180ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Cardiolipin synthase (periplasmic, n-C18:0)",P0AA84,CLPNS180ppNo2,,Topt_i,0.0,False,False,CT_max_C
pldA,"Phospholipase A1 (phosphatidylethanolamine, n-C12:0) (periplasm)",P0A921,PLIPA1E120ppNo1,,Topt_i,0.0,False,False,CT_max_C
clsA,"Cardiolipin synthase (periplasmic, n-C18:1)",P0A6H8,CLPNS181ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Cardiolipin synthase (periplasmic, n-C18:1)",P0AA84,CLPNS181ppNo2,,Topt_i,0.0,False,False,CT_max_C
msbA,"Phosphatidylglycerol transport via ABC system (n-C16:1, periplasm)",P60752,PG161abcppNo1,,Topt_i,0.0,False,False,CT_max_C
msbA,"Phosphatidylglycerophosphate transport via ABC system (n-C12:0, periplasm)",P60752,PGP120abcppNo1,,Topt_i,0.0,False,False,CT_max_C
fabB,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1),P0A953,3OAS141No1,,Topt_i,0.0,False,False,CT_max_C
fabG,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1),P0AEK2,3OAR121No1,,Topt_i,0.0,False,False,CT_max_C
cfa,"Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C16:0)",P0A9H7,CFAS160GNo1,,Topt_i,0.0,False,False,CT_max_C
msbA,"Phosphatidylglycerophosphate transport via ABC system (n-C16:1, periplasm)",P60752,PGP161abcppNo1,,Topt_i,0.0,False,False,CT_max_C
msbA,"Phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)",P60752,PGP181abcppNo1,,Topt_i,0.0,False,False,CT_max_C
msbA,"Phosphatidate transport via ABC system (n-C12:0, periplasm)",P60752,PA120abcppNo1,,Topt_i,0.0,False,False,CT_max_C
pldA,"Phospholipase A1 (phosphatidylglycerol, n-C12:0) (periplasm)",P0A921,PLIPA1G120ppNo1,,Topt_i,0.0,False,False,CT_max_C
tesB,Fatty-acid-CoA thioesterase (tetradecenoate),P0AGG2,FACOAE141No1,,Topt_i,0.0,False,False,CT_max_C
,"Cardiolipin synthase (periplasmic, n-C12:0)",P0AA84,CLPNS120ppNo1,,Topt_i,0.0,False,False,CT_max_C
clsA,"Cardiolipin synthase (periplasmic, n-C12:0)",P0A6H8,CLPNS120ppNo2,,Topt_i,0.0,False,False,CT_max_C
lnt;lpp,"Apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm)",P23930,ALPATE160ppNo1,,Topt_i,0.0,False,False,CT_max_C
tesB,Fatty-acid-CoA thioesterase (hexadecenoate),P0AGG2,FACOAE161No1,,Topt_i,5.0097441101509585e-05,False,True,CT_max_C
lnt;lpp,"Apolipoprotein N-acyltransferase (phosphatidylglycerol, periplasm)",P23930,ALPATG160ppNo1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-glycerol acyltransferase (n-C12:0),P31119,2AGPGAT120No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C12:0)",P07000,LPLIPAL2ATE120No1,,Topt_i,0.0,False,False,CT_max_C
,D-alanine-D-alanine dipeptidase,P77790,ALAALADNo1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:0),P31119,2AGPEAT180No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:0)",P07000,LPLIPAL2ATE140No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:0)",P07000,LPLIPAL2ATE160No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:0)",P07000,LPLIPAL2ATE180No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:1)",P07000,LPLIPAL2ATE141No1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:1),P31119,2AGPEAT181No1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0),P31119,2AGPGAT140No1,,Topt_i,0.0,False,False,CT_max_C
pldA,"Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm)",P0A921,PLIPA1E181ppNo1,,Topt_i,0.0,False,False,CT_max_C
pldA,"Phospholipase A1 (phosphatidylglycerol, n-C18:0) (periplasm)",P0A921,PLIPA1G180ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:1)",P07000,LPLIPAL2ATE161No1,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:1)",P07000,LPLIPAL2ATE181No1,,Topt_i,0.0,False,False,CT_max_C
,Fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling),P38135,FACOAL141t2ppNo1,,Topt_i,0.0,False,False,CT_max_C
fadD,Fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling),P69451,FACOAL141t2ppNo2,,Topt_i,0.0,False,False,CT_max_C
fadD,Fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling),P69451,FACOAL161t2ppNo1,,Topt_i,0.0,False,False,CT_max_C
,Fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling),P38135,FACOAL161t2ppNo2,,Topt_i,0.0,False,False,CT_max_C
msbA,"Phosphatidate transport via ABC system (n-C16:0, periplasm)",P60752,PA160abcppNo1,,Topt_i,0.0,False,False,CT_max_C
pldA,"Phospholipase A1 (phosphatidylglycerol, n-C18:1) (periplasm)",P0A921,PLIPA1G181ppNo1,,Topt_i,0.0,False,False,CT_max_C
ugpB,Sn-glycerol-3-phosphoethanolamine transport via ABC system (periplasm),P0AG80,G3PEabcppNo1,,Topt_i,0.0,False,False,CT_max_C
ugpB,Sn-glycerol-3-phosphocholine transport via ABC system (periplasm),P0AG80,G3PCabcppNo1,,Topt_i,0.0,False,False,CT_max_C
aas,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1),P31119,2AGPGAT161No1,,Topt_i,0.0,False,False,CT_max_C
msbA,"Phosphatidate transport via ABC system (n-C18:1, periplasm)",P60752,PA181abcppNo1,,Topt_i,0.0,False,False,CT_max_C
pepB,Aminopeptidase (pro-gly),P37095,AMPTASEPGNo1,,Topt_i,0.0,False,False,CT_max_C
pepN,Aminopeptidase (pro-gly),P04825,AMPTASEPGNo2,,Topt_i,0.0,False,False,CT_max_C
pepA,Aminopeptidase (pro-gly),P68767,AMPTASEPGNo3,,Topt_i,0.0,False,False,CT_max_C
pepD,Aminopeptidase (pro-gly),P15288,AMPTASEPGNo4,,Topt_i,0.0,False,False,CT_max_C
purB,Adenylsuccinate lyase,P0AB89,ADSL1rNo1,,Topt_i,0.0,False,False,CT_max_C
gsiA;gsiB,Reduced glutathione via ABC system (periplasm),P75796,GTHRDabcppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)",P18200,PGPP140ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)",P0A924,PGPP140ppNo2,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:1)",P18200,PGPP141ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:1)",P0A924,PGPP141ppNo2,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:0)",P18200,PGPP160ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:0)",P0A924,PGPP160ppNo2,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0)",P18200,PGPP180ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0)",P0A924,PGPP180ppNo2,,Topt_i,0.0,False,False,CT_max_C
dsdA,D-serine deaminase,P00926,SERD_DNo1,,Topt_i,0.0,False,False,CT_max_C
purH,Phosphoribosylaminoimidazolecarboxamide formyltransferase,P15639,AICARTNo1,,Topt_i,0.0,False,False,CT_max_C
pldA,"Phospholipase A1 (phosphatidylethanolamine, n-C18:0) (periplasm)",P0A921,PLIPA1E180ppNo1,,Topt_i,0.0,False,False,CT_max_C
fre,Flavin reductase (NAD),P0AEN1,FLVRxNo1,,Topt_i,0.0,False,False,CT_max_C
pldA,"Phospholipase A1 (phosphatidylglycerol, n-C14:0) (periplasm)",P0A921,PLIPA1G140ppNo1,,Topt_i,0.0,False,False,CT_max_C
pldA,"Phospholipase A1 (phosphatidylglycerol, n-C16:1) (periplasm)",P0A921,PLIPA1G161ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Cardiolipin synthase (periplasmic, n-C16:0)",P0AA84,CLPNS160ppNo1,,Topt_i,0.0,False,False,CT_max_C
clsA,"Cardiolipin synthase (periplasmic, n-C16:0)",P0A6H8,CLPNS160ppNo2,,Topt_i,0.0,False,False,CT_max_C
clsA,"Cardiolipin synthase (periplasmic, n-C16:1)",P0A6H8,CLPNS161ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Cardiolipin synthase (periplasmic, n-C16:1)",P0AA84,CLPNS161ppNo2,,Topt_i,0.0,False,False,CT_max_C
msbA,"Phosphatidylglycerol transport via ABC system (n-C16:0, periplasm)",P60752,PG160abcppNo1,,Topt_i,0.0,False,False,CT_max_C
manX;manY;manZ;ptsH;ptsI,Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm),P08839,FRUpts2ppNo1,,Topt_i,0.0,False,False,CT_max_C
msbA,"Phosphatidylglycerophosphate transport via ABC system (n-C14:0, periplasm)",P60752,PGP140abcppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidate phosphatase (periplasmic, n-C12:0)",P0A924,PAPA120ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidate phosphatase (periplasmic, n-C14:0)",P0A924,PAPA140ppNo1,,Topt_i,0.0,False,False,CT_max_C
puuB,Gamma glutamyl putrescine oxidase,P37906,GGPTRCONo1,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidate phosphatase (periplasmic, n-C14:1)",P0A924,PAPA141ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidate phosphatase (periplasmic, n-C16:0)",P0A924,PAPA160ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidate phosphatase (periplasmic, n-C16:1)",P0A924,PAPA161ppNo1,,Topt_i,0.0,False,False,CT_max_C
,"Phosphatidate phosphatase (periplasmic, n-C18:0)",P0A924,PAPA180ppNo1,,Topt_i,0.0,False,False,CT_max_C
,Hydroxypyruvate isomerase,P30147,HPYRINo1,,Topt_i,0.0,False,False,CT_max_C
hyaB,Hydrogenase (ubiquinone-8: 2 protons) (periplasm),P0AAM1,HYD1ppNo1,,Topt_i,0.0,False,False,CT_max_C
hybC,Hydrogenase (ubiquinone-8: 2 protons) (periplasm),P0AAJ8,HYD1ppNo2,,Topt_i,0.0,False,False,CT_max_C
,Hydrogenase (ubiquinone-8: 2 protons) (periplasm),P0AAK1,HYD1ppNo3,,Topt_i,0.0,False,False,CT_max_C
wzzE,Enterobacterial common antigen polymerase (periplasm),P0AG00,ECAP3ppNo1,,Topt_i,0.0,False,False,CT_max_C
,Triphosphoribosyl-dephospho-CoA synthase,P77231,TPRDCOASNo1,,Topt_i,0.0,False,False,CT_max_C
manX;manY;manZ;ptsH;ptsI,D-glucosamine transport via PEP:Pyr PTS (periplasm),P08839,GAMptsppNo1,,Topt_i,0.0,False,False,CT_max_C
,FMN reductase,P80644,FMNRxNo1,,Topt_i,0.0,False,False,CT_max_C
fre,FMN reductase,P0AEN1,FMNRxNo2,,Topt_i,0.0,False,False,CT_max_C
entE,"2,3-dihydroxybenzoate adenylate synthase",P10378,DHBSNo1,,Topt_i,0.0,False,False,CT_max_C
bcp;trxA,Hydrogen peroxide reductase (thioredoxin),P0AA25,THIORDXiNo1,,Topt_i,0.0,False,False,CT_max_C
btuE,Hydrogen peroxide reductase (thioredoxin),P06610,THIORDXiNo2,,Topt_i,0.0,False,False,CT_max_C
bcp;trxC,Hydrogen peroxide reductase (thioredoxin),P0AGG4,THIORDXiNo3,,Topt_i,0.0,False,False,CT_max_C
hemG,Protoporphyrinogen oxidase (anaerobic),P0ACB4,PPPGO3No1,,Topt_i,0.0,False,False,CT_max_C
pfkA,Phosphofructokinase,P0A796,PFKNo1,,Topt_i,0.0,False,False,CT_max_C
pfkB,Phosphofructokinase,P06999,PFKNo2,,Topt_i,0.0,False,False,CT_max_C
pdxH,Pyridoxine 5'-phosphate oxidase,P0AFI7,PDX5POiNo1,,Topt_i,0.0,False,False,CT_max_C
dacA,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P0AEB2,MDDCP1ppNo1,,Topt_i,0.0,False,False,CT_max_C
dacB,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P24228,MDDCP1ppNo2,,Topt_i,0.0,False,False,CT_max_C
dacC,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P08506,MDDCP1ppNo3,,Topt_i,0.0,False,False,CT_max_C
,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P33013,MDDCP1ppNo4,,Topt_i,0.0,False,False,CT_max_C
ampH,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P0AD70,MDDCP1ppNo5,,Topt_i,0.0,False,False,CT_max_C
,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P77619,MDDCP1ppNo6,,Topt_i,0.0,False,False,CT_max_C
uxaC,Glucuronate isomerase (D-galacturonate),P0A8G3,GUI2No1,,Topt_i,0.0,False,False,CT_max_C
ubiE,2-Octaprenyl-6-methoxy-benzoquinol methylase,P0A887,OMBZLMNo1,,Topt_i,0.0,False,False,CT_max_C
pldA,"Phospholipase A1 (phosphatidate, n-C18:1) (periplasm)",P0A921,PLIPA1A181ppNo1,,Topt_i,0.0,False,False,CT_max_C
gpmA,Phosphoglycerate mutase,P62707,PGMNo1,,Topt_i,0.0,False,False,CT_max_C
gpmI,Phosphoglycerate mutase,P37689,PGMNo2,,Topt_i,0.0,False,False,CT_max_C
,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)",P07000,LPLIPAL2A141No1,,Topt_i,0.0,False,False,CT_max_C
cyoA;cyoB,Cytochrome oxidase bo3 (ubiquinol-8: 4 protons) (periplasm),P0ABI8,CYTBO3_4ppNo1,,Topt_i,0.0,False,False,CT_max_C
glxK,Glycerate kinase,P77364,GLYCKNo1,,Topt_i,0.0,False,False,CT_max_C
,Maltodextrin glucosidase (maltoheptaose),P21517,MLTG5No1,,Topt_i,0.0,False,False,CT_max_C
ugpQ,Glycerophosphodiester phosphodiesterase (Glycerophosphoserine),P10908,GPDDA3No1,,Topt_i,0.0,False,False,CT_max_C
fabI,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1),P0AEK4,EAR141xNo1,,Topt_i,0.0,False,False,CT_max_C
fabI,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1),P0AEK4,EAR181xNo1,,Topt_i,0.0,False,False,CT_max_C
tpiA,Triose-phosphate isomerase,P0A858,TPINo1,,Topt_i,0.0,False,False,CT_max_C
fabI,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1),P0AEK4,EAR181yNo1,,Topt_i,0.0,False,False,CT_max_C
acpP;plsB,Glycerol-3-phosphate acyltransferase (C14:1),P0A6A8,G3PAT141No1,,Topt_i,0.0,False,False,CT_max_C
yigL,2 deoxyglucose 6 phosphatase,P27848,2DOXG6PPNo1,,Topt_i,0.0,False,False,CT_max_C
hxpB,2 deoxyglucose 6 phosphatase,P77247,2DOXG6PPNo2,,Topt_i,0.0,False,False,CT_max_C
hxpA,2 deoxyglucose 6 phosphatase,P77625,2DOXG6PPNo3,,Topt_i,0.0,False,False,CT_max_C
,2 deoxyglucose 6 phosphatase,P46891,2DOXG6PPNo4,,Topt_i,0.0,False,False,CT_max_C
nagZ,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase",P75949,AGMHNo1,,Topt_i,0.0,False,False,CT_max_C
acpP;plsB,Glycerol-3-phosphate acyltransferase (C18:1),P0A6A8,G3PAT181No1,,Topt_i,0.0,False,False,CT_max_C
,CDP-diacylglycerol synthetase (n-C14:0),P0ABG1,DASYN140No1,,Topt_i,0.0,False,False,CT_max_C
,Murein polymerizing transglycosylase,P0ABG4,MPTGNo1,,Topt_i,0.0,False,False,CT_max_C
mrcA,Murein polymerizing transglycosylase,P0ABG4,MPTGNo2,,Topt_i,0.0,False,False,CT_max_C
,Murein polymerizing transglycosylase,P0ABG4,MPTGNo3,,Topt_i,0.0,False,False,CT_max_C
mrcB,Murein polymerizing transglycosylase,P0ABG4,MPTGNo4,,Topt_i,0.0002105712991448,False,False,CT_max_C
,CDP-diacylglycerol synthetase (n-C18:0),P0ABG1,DASYN180No1,,Topt_i,0.0,False,False,CT_max_C
mrcB,Murein polymerizing transglycosylase 2 (three linked units),P0ABG4,MPTG2No1,,Topt_i,0.0,False,False,CT_max_C
,Murein polymerizing transglycosylase 2 (three linked units),P0ABG4,MPTG2No2,,Topt_i,0.0,False,False,CT_max_C
mrcA,Murein polymerizing transglycosylase 2 (three linked units),P0ABG4,MPTG2No3,,Topt_i,0.0,False,False,CT_max_C
,Murein polymerizing transglycosylase 2 (three linked units),P0ABG4,MPTG2No4,,Topt_i,0.0,False,False,CT_max_C
,CDP-diacylglycerol synthetase (n-C14:1),P0ABG1,DASYN141No1,,Topt_i,0.0,False,False,CT_max_C
rpiA,Ribose-5-phosphate isomerase,P0A7Z0,RPINo1,,Topt_i,0.0,False,False,CT_max_C
,Ribose-5-phosphate isomerase,P37351,RPINo2,,Topt_i,3.1937086742166383e-06,False,False,CT_max_C
ftsI;mrcA;mrdA,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),P02918,MCTP1AppNo1,,Topt_i,0.0003428457967224,False,False,CT_max_C
ftsI;mrcB;mrdA,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),P02919,MCTP1AppNo2,,Topt_i,0.0,False,False,CT_max_C
ftsI;mrcA;mrdA,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),P02918,MCTP2AppNo1,,Topt_i,0.0,False,False,CT_max_C
ftsI;mrcB;mrdA,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),P02919,MCTP2AppNo2,,Topt_i,0.0,False,False,CT_max_C
cdh,CDP-Diacylglycerol pyrophostatase (n-C16:0),P06282,CDAPPA160No1,,Topt_i,0.0,False,False,CT_max_C
cdh,CDP-Diacylglycerol pyrophostatase (n-C14:1),P06282,CDAPPA141No1,,Topt_i,0.0,False,False,CT_max_C
ynhG,Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm),P76193,MCTP1BppNo1,,Topt_i,0.0,False,False,CT_max_C
ycbB,Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm),P22525,MCTP1BppNo2,,Topt_i,0.0,False,False,CT_max_C
pdxB,Erythronate 4-phosphate (4per) dehydrogenase,P05459,PERDNo1,,Topt_i,0.0,False,False,CT_max_C
,Phosphatidylglycerol synthase (n-C14:1),P0ABF8,PGSA141No1,,Topt_i,0.0,False,False,CT_max_C
mtnN,5'-deoxyadenosine nuclosidase,P0AF12,5DOANNo1,,Topt_i,3.744530868965432e-05,False,False,CT_max_C
yeiG,S-Formylglutathione hydralase,P33018,SFGTHiNo1,,Topt_i,0.0,False,False,CT_max_C
frmB,S-Formylglutathione hydralase,P51025,SFGTHiNo2,,Topt_i,0.0,False,False,CT_max_C
pdxK,Pyridoxamine kinase,P40191,PYDAMKNo1,,Topt_i,0.0,False,False,CT_max_C
msbA,KDO(2)-lipid IV A transport via ABC system (periplasm),P60752,K2L4AabcppNo1,,Topt_i,6.741770564710478e-05,False,False,CT_max_C
tesB,Fatty-acid-CoA thioesterase (dodecanoate),P0AGG2,FACOAE120No1,,Topt_i,2.5917937947281593e-05,False,True,CT_max_C
fabG,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),P0AEK2,3OAR120No1,,Topt_i,0.0,False,False,CT_max_C
fabA,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0),P0A6Q3,3HAD80No1,,Topt_i,0.0,False,False,CT_max_C
fabZ,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0),P0A6Q6,3HAD80No2,,Topt_i,0.0,False,False,CT_max_C
fabZ,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0),P0A6Q6,3HAD120No1,,Topt_i,0.0,False,False,CT_max_C
fabA,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0),P0A6Q3,3HAD120No2,,Topt_i,0.0,False,False,CT_max_C
dsbC,DsbC:glutathione thiotransferase,P0AEG6,DSBCGTNo1,,Topt_i,0.0,False,False,CT_max_C
fabI,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:0),P0AEK4,EAR180xNo1,,Topt_i,0.0,False,False,CT_max_C
fabI,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:0),P0AEK4,EAR180yNo1,,Topt_i,0.0,False,False,CT_max_C
plsC,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0),P26647,AGPAT120No1,,Topt_i,0.0,False,False,CT_max_C
menA,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",P32166,DHNAOT4No1,,Topt_i,0.0,False,False,CT_max_C
thiC,4-amino-2-methyl-5-phosphomethylpyrimidine synthetase,P30136,AMPMS2No1,,Topt_i,0.0,False,False,CT_max_C
gldA,Aldose reductase (acetol),P0A9S5,ALR4xNo1,,Topt_i,0.0,False,False,CT_max_C
,Phosphatidylglycerol phosphate phosphatase (n-C14:0),P18200,PGPP120No1,,Topt_i,0.0,False,False,CT_max_C
,Phosphatidylglycerol phosphate phosphatase (n-C14:0),P0A924,PGPP120No2,,Topt_i,0.0,False,False,CT_max_C
,Diacylglycerol kinase (n-C12:0),P0ABN1,DAGK120No1,,Topt_i,0.0,False,False,CT_max_C
pssA,Phosphatidylserine syntase (n-C18:0),P23830,PSSA180No1,,Topt_i,0.0,False,False,CT_max_C
pssA,Phosphatidylserine syntase (n-C16:1),P23830,PSSA161No1,,Topt_i,0.000167139443072,False,False,CT_max_C
