EFMGRG_id_original,Mycgr3G_id,match_confidence
Mycgr3G103427,Mycgr3G103427,unique
Mycgr3G103434,Mycgr3G103434,unique
Mycgr3G103444,Mycgr3G103444,unique
Mycgr3G103449,Mycgr3G103449,unique
Mycgr3G103459,Mycgr3G103459,unique
Mycgr3G103460,Mycgr3G103460,unique
Mycgr3G103470,Mycgr3G103470,unique
Mycgr3G103476,Mycgr3G103476,unique
Mycgr3G103481,Mycgr3G103481,unique
Mycgr3G103488,Mycgr3G103488,unique
Mycgr3G103490,Mycgr3G103490,unique
Mycgr3G103492,Mycgr3G103492,unique
Mycgr3G103493,Mycgr3G103493,unique
Mycgr3G103496,Mycgr3G103496,unique
Mycgr3G103500,Mycgr3G103500,unique
Mycgr3G103502,Mycgr3G103502,unique
Mycgr3G103505,Mycgr3G103505,unique
Mycgr3G103509,Mycgr3G103509,unique
Mycgr3G103512,Mycgr3G103512,unique
Mycgr3G103519,Mycgr3G103519,unique
Mycgr3G103520,Mycgr3G103520,unique
Mycgr3G103523,Mycgr3G103523,unique
Mycgr3G103524,Mycgr3G103524,unique
Mycgr3G103528,Mycgr3G103528,unique
Mycgr3G103539,Mycgr3G103539,unique
Mycgr3G103545,Mycgr3G103545,unique
Mycgr3G103549,Mycgr3G103549,unique
Mycgr3G103551,Mycgr3G103551,unique
Mycgr3G103555,Mycgr3G103555,unique
Mycgr3G103556,Mycgr3G103556,unique
Mycgr3G103564,Mycgr3G103564,unique
Mycgr3G103568,Mycgr3G103568,unique
Mycgr3G103569,Mycgr3G103569,unique
Mycgr3G103572,Mycgr3G103572,unique
Mycgr3G103574,Mycgr3G103574,unique
Mycgr3G103578,Mycgr3G103578,unique
Mycgr3G103583,Mycgr3G103583,unique
Mycgr3G103593,Mycgr3G103593,unique
Mycgr3G103595,Mycgr3G103595,unique
Mycgr3G103601,Mycgr3G103601,unique
Mycgr3G103603,Mycgr3G103603,unique
Mycgr3G103608,Mycgr3G103608,unique
Mycgr3G103611,Mycgr3G103611,unique
Mycgr3G103615,Mycgr3G103615,unique
Mycgr3G103617,Mycgr3G103617,unique
Mycgr3G103620,Mycgr3G103620,unique
Mycgr3G103622,Mycgr3G103622,unique
Mycgr3G103627,Mycgr3G103627,unique
Mycgr3G103647,Mycgr3G103647,unique
Mycgr3G103650,Mycgr3G103650,unique
Mycgr3G103653,Mycgr3G103653,unique
Mycgr3G103655,Mycgr3G103655,unique
Mycgr3G103657,Mycgr3G103657,unique
Mycgr3G103663,Mycgr3G103663,unique
Mycgr3G103671,Mycgr3G103671,unique
Mycgr3G103672,Mycgr3G103672,unique
Mycgr3G103675,Mycgr3G103675,unique
Mycgr3G103676,Mycgr3G103676,unique
Mycgr3G103679,Mycgr3G103679,unique
Mycgr3G103683,Mycgr3G103683,unique
Mycgr3G103686,Mycgr3G103686,unique
Mycgr3G103691,Mycgr3G103691,unique
Mycgr3G103692,Mycgr3G103692,unique
Mycgr3G103694,Mycgr3G103694,unique
Mycgr3G103701,Mycgr3G103701,unique
Mycgr3G103703,Mycgr3G103703,unique
Mycgr3G103708,Mycgr3G103708,unique
Mycgr3G103713,Mycgr3G103713,unique
Mycgr3G103716,Mycgr3G103716,unique
Mycgr3G103718,Mycgr3G103718,unique
Mycgr3G103719,Mycgr3G103719,unique
Mycgr3G103731,Mycgr3G103731,unique
Mycgr3G103733,Mycgr3G103733,unique
Mycgr3G103740,Mycgr3G103740,unique
Mycgr3G103744,Mycgr3G103744,unique
Mycgr3G103758,Mycgr3G103758,unique
Mycgr3G103760,Mycgr3G103760,unique
Mycgr3G103761,Mycgr3G103761,unique
Mycgr3G103773,Mycgr3G103773,unique
Mycgr3G103792,Mycgr3G103792,unique
Mycgr3G103794,Mycgr3G103794,unique
Mycgr3G103797,Mycgr3G103797,unique
Mycgr3G103805,Mycgr3G103805,unique
Mycgr3G103811,Mycgr3G103811,unique
Mycgr3G103814,Mycgr3G103814,unique
Mycgr3G103816,Mycgr3G103816,unique
Mycgr3G103818,Mycgr3G103818,unique
Mycgr3G103824,Mycgr3G103824,unique
Mycgr3G103827,Mycgr3G103827,unique
Mycgr3G103832,Mycgr3G103832,unique
Mycgr3G103836,Mycgr3G103836,unique
Mycgr3G103841,Mycgr3G103841,unique
Mycgr3G103845,Mycgr3G103845,unique
Mycgr3G103851,Mycgr3G103851,unique
Mycgr3G103866,Mycgr3G103866,unique
Mycgr3G103868,Mycgr3G103868,unique
Mycgr3G103872,Mycgr3G103872,unique
Mycgr3G103882,Mycgr3G103882,unique
Mycgr3G103884,Mycgr3G103884,unique
Mycgr3G103891,Mycgr3G103891,unique
Mycgr3G103894,Mycgr3G103894,unique
Mycgr3G103897,Mycgr3G103897,unique
Mycgr3G103900,Mycgr3G103900,unique
Mycgr3G103903,Mycgr3G103903,unique
Mycgr3G103909,Mycgr3G103909,unique
Mycgr3G103911,Mycgr3G103911,unique
Mycgr3G103912,Mycgr3G103912,unique
Mycgr3G103917,Mycgr3G103917,unique
Mycgr3G103926,Mycgr3G103926,unique
Mycgr3G103942,Mycgr3G103942,unique
Mycgr3G103943,Mycgr3G103943,unique
Mycgr3G103950,Mycgr3G103950,unique
Mycgr3G103951,Mycgr3G103951,unique
Mycgr3G103957,Mycgr3G103957,unique
Mycgr3G103961,Mycgr3G103961,unique
Mycgr3G103966,Mycgr3G103966,unique
Mycgr3G103968,Mycgr3G103968,unique
Mycgr3G103973,Mycgr3G103973,unique
Mycgr3G103974,Mycgr3G103974,unique
Mycgr3G103979,Mycgr3G103979,unique
Mycgr3G103995,Mycgr3G103995,unique
Mycgr3G103997,Mycgr3G103997,unique
Mycgr3G104000,Mycgr3G104000,unique
Mycgr3G104004,Mycgr3G104004,unique
Mycgr3G104009,Mycgr3G104009,unique
Mycgr3G104020,Mycgr3G104020,unique
Mycgr3G104022,Mycgr3G104022,unique
Mycgr3G104028,Mycgr3G104028,unique
Mycgr3G104054,Mycgr3G104054,unique
Mycgr3G104056,Mycgr3G104056,unique
Mycgr3G104063,Mycgr3G104063,unique
Mycgr3G104068,Mycgr3G104068,unique
Mycgr3G104074,Mycgr3G104074,unique
Mycgr3G104080,Mycgr3G104080,unique
Mycgr3G104082,Mycgr3G104082,unique
Mycgr3G104086,Mycgr3G104086,unique
Mycgr3G104090,Mycgr3G104090,unique
Mycgr3G104094,Mycgr3G104094,unique
Mycgr3G104097,Mycgr3G104097,unique
Mycgr3G98127,Mycgr3G104099,ambiguous
Mycgr3G104107,Mycgr3G104107,unique
Mycgr3G104112,Mycgr3G104112,unique
Mycgr3G104114,Mycgr3G104114,unique
Mycgr3G104117,Mycgr3G104117,unique
Mycgr3G104118,Mycgr3G104118,unique
Mycgr3G104122,Mycgr3G104122,unique
Mycgr3G104128,Mycgr3G104128,unique
Mycgr3G104142,Mycgr3G104142,unique
Mycgr3G104143,Mycgr3G104143,unique
Mycgr3G104147,Mycgr3G104147,unique
Mycgr3G104149,Mycgr3G104149,unique
Mycgr3G104155,Mycgr3G104155,unique
Mycgr3G104160,Mycgr3G104160,unique
Mycgr3G104169,Mycgr3G104169,unique
Mycgr3G104171,Mycgr3G104171,unique
Mycgr3G104175,Mycgr3G104175,unique
Mycgr3G104178,Mycgr3G104178,unique
Mycgr3G104179,Mycgr3G104179,unique
Mycgr3G104183,Mycgr3G104183,unique
Mycgr3G10419,Mycgr3G10419,unique
Mycgr3G104198,Mycgr3G104198,unique
Mycgr3G104206,Mycgr3G104206,unique
Mycgr3G104217,Mycgr3G104217,unique
Mycgr3G10422,Mycgr3G10422,unique
Mycgr3G104222,Mycgr3G104222,unique
Mycgr3G104228,Mycgr3G104228,unique
Mycgr3G104234,Mycgr3G104234,unique
Mycgr3G104236,Mycgr3G104236,unique
Mycgr3G104237,Mycgr3G104237,unique
Mycgr3G104239,Mycgr3G104239,unique
Mycgr3G104241,Mycgr3G104241,unique
Mycgr3G104253,Mycgr3G104253,unique
Mycgr3G104256,Mycgr3G104256,unique
Mycgr3G104260,Mycgr3G104260,unique
Mycgr3G104261,Mycgr3G104261,unique
Mycgr3G104274,Mycgr3G104274,unique
Mycgr3G104277,Mycgr3G104277,unique
Mycgr3G104278,Mycgr3G104278,unique
Mycgr3G104283,Mycgr3G104283,unique
Mycgr3G104291,Mycgr3G104291,unique
Mycgr3G104294,Mycgr3G104294,unique
Mycgr3G104297,Mycgr3G104297,unique
Mycgr3G104299,Mycgr3G104299,unique
Mycgr3G104300,Mycgr3G104300,unique
Mycgr3G104314,Mycgr3G104314,unique
Mycgr3G104322,Mycgr3G104322,unique
Mycgr3G104325,Mycgr3G104325,unique
Mycgr3G104327,Mycgr3G104327,unique
Mycgr3G104334,Mycgr3G104334,unique
Mycgr3G104337,Mycgr3G104337,unique
Mycgr3G104341,Mycgr3G104341,unique
Mycgr3G104342,Mycgr3G104342,unique
Mycgr3G104345,Mycgr3G104345,unique
Mycgr3G104347,Mycgr3G104347,unique
Mycgr3G104351,Mycgr3G104351,unique
Mycgr3G104352,Mycgr3G104352,unique
Mycgr3G104355,Mycgr3G104355,unique
Mycgr3G104360,Mycgr3G104360,unique
Mycgr3G104364,Mycgr3G104364,unique
Mycgr3G104366,Mycgr3G104366,unique
Mycgr3G104368,Mycgr3G104368,unique
Mycgr3G104371,Mycgr3G104371,unique
Mycgr3G104372,Mycgr3G104372,unique
Mycgr3G104380,Mycgr3G104380,unique
Mycgr3G104383,Mycgr3G104383,unique
Mycgr3G104386,Mycgr3G104386,unique
Mycgr3G104394,Mycgr3G104394,unique
Mycgr3G104404,Mycgr3G104404,unique
Mycgr3G104409,Mycgr3G104409,unique
Mycgr3G104412,Mycgr3G104412,unique
Mycgr3G104414,Mycgr3G104414,unique
Mycgr3G104423,Mycgr3G104423,unique
Mycgr3G10443,Mycgr3G10443,unique
Mycgr3G104431,Mycgr3G104431,unique
Mycgr3G104434,Mycgr3G104434,unique
Mycgr3G104435,Mycgr3G104435,unique
Mycgr3G104437,Mycgr3G104437,unique
Mycgr3G104440,Mycgr3G104440,unique
Mycgr3G104444,Mycgr3G104444,unique
Mycgr3G104452,Mycgr3G104452,unique
Mycgr3G104455,Mycgr3G104455,unique
Mycgr3G104459,Mycgr3G104459,unique
Mycgr3G104462,Mycgr3G104462,unique
Mycgr3G104464,Mycgr3G104464,unique
Mycgr3G104474,Mycgr3G104474,unique
Mycgr3G104476,Mycgr3G104476,unique
Mycgr3G104482,Mycgr3G104482,unique
Mycgr3G104484,Mycgr3G104484,unique
Mycgr3G104488,Mycgr3G104488,unique
Mycgr3G104489,Mycgr3G104489,unique
Mycgr3G104491,Mycgr3G104491,unique
Mycgr3G104494,Mycgr3G104494,unique
Mycgr3G104498,Mycgr3G104498,unique
Mycgr3G104513,Mycgr3G104513,unique
Mycgr3G104515,Mycgr3G104515,unique
Mycgr3G104520,Mycgr3G104520,unique
Mycgr3G104522,Mycgr3G104522,unique
Mycgr3G104538,Mycgr3G104538,unique
Mycgr3G104544,Mycgr3G104544,unique
Mycgr3G104548,Mycgr3G104548,unique
Mycgr3G104550,Mycgr3G104550,unique
Mycgr3G104559,Mycgr3G104559,unique
Mycgr3G104571,Mycgr3G104571,unique
Mycgr3G104579,Mycgr3G104579,unique
Mycgr3G104583,Mycgr3G104583,unique
Mycgr3G104591,Mycgr3G104591,unique
Mycgr3G104592,Mycgr3G104592,unique
Mycgr3G104595,Mycgr3G104595,unique
Mycgr3G104600,Mycgr3G104600,unique
Mycgr3G104605,Mycgr3G104605,unique
Mycgr3G104607,Mycgr3G104607,unique
Mycgr3G104609,Mycgr3G104609,unique
Mycgr3G104614,Mycgr3G104614,unique
Mycgr3G104620,Mycgr3G104620,unique
Mycgr3G104624,Mycgr3G104624,unique
Mycgr3G104628,Mycgr3G104628,unique
Mycgr3G104632,Mycgr3G104632,unique
Mycgr3G104639,Mycgr3G104639,unique
Mycgr3G104643,Mycgr3G104643,unique
Mycgr3G104644,Mycgr3G104644,unique
Mycgr3G104645,Mycgr3G104645,unique
Mycgr3G104653,Mycgr3G104653,unique
Mycgr3G104658,Mycgr3G104658,unique
Mycgr3G104664,Mycgr3G104664,unique
Mycgr3G104669,Mycgr3G104669,unique
Mycgr3G104671,Mycgr3G104671,unique
Mycgr3G104684,Mycgr3G104684,unique
Mycgr3G104688,Mycgr3G104688,unique
Mycgr3G104697,Mycgr3G104697,unique
Mycgr3G104703,Mycgr3G104703,unique
Mycgr3G104706,Mycgr3G104706,unique
Mycgr3G104710,Mycgr3G104710,unique
Mycgr3G104715,Mycgr3G104715,unique
Mycgr3G104721,Mycgr3G104721,unique
Mycgr3G104723,Mycgr3G104723,unique
Mycgr3G104725,Mycgr3G104725,unique
Mycgr3G104730,Mycgr3G104730,unique
Mycgr3G104735,Mycgr3G104735,unique
Mycgr3G104737,Mycgr3G104737,unique
Mycgr3G104744,Mycgr3G104744,unique
Mycgr3G104747,Mycgr3G104747,unique
Mycgr3G104754,Mycgr3G104754,unique
Mycgr3G104756,Mycgr3G104756,unique
Mycgr3G104758,Mycgr3G104758,unique
Mycgr3G104764,Mycgr3G104764,unique
Mycgr3G104769,Mycgr3G104769,unique
Mycgr3G104779,Mycgr3G104779,unique
Mycgr3G104781,Mycgr3G104781,unique
Mycgr3G104786,Mycgr3G104786,unique
Mycgr3G104787,Mycgr3G104787,unique
Mycgr3G104789,Mycgr3G104789,unique
Mycgr3G104794,Mycgr3G104794,unique
Mycgr3G104795,Mycgr3G104795,unique
Mycgr3G104803,Mycgr3G104803,unique
Mycgr3G104812,Mycgr3G104812,unique
Mycgr3G104832,Mycgr3G104832,unique
Mycgr3G104836,Mycgr3G104836,unique
Mycgr3G104840,Mycgr3G104840,unique
Mycgr3G104845,Mycgr3G104845,unique
Mycgr3G104848,Mycgr3G104848,unique
Mycgr3G104853,Mycgr3G104853,unique
Mycgr3G104867,Mycgr3G104867,unique
Mycgr3G104873,Mycgr3G104873,unique
Mycgr3G104874,Mycgr3G104874,unique
Mycgr3G104876,Mycgr3G104876,unique
Mycgr3G104881,Mycgr3G104881,unique
Mycgr3G104882,Mycgr3G104882,unique
Mycgr3G104884,Mycgr3G104884,unique
Mycgr3G104895,Mycgr3G104895,unique
Mycgr3G104898,Mycgr3G104898,unique
Mycgr3G104912,Mycgr3G104912,unique
Mycgr3G104916,Mycgr3G104916,unique
Mycgr3G104930,Mycgr3G104930,unique
Mycgr3G104937,Mycgr3G104937,unique
Mycgr3G104939,Mycgr3G104939,unique
Mycgr3G104942,Mycgr3G104942,unique
Mycgr3G104951,Mycgr3G104951,unique
Mycgr3G104952,Mycgr3G104952,unique
Mycgr3G104956,Mycgr3G104956,unique
Mycgr3G104965,Mycgr3G104965,unique
Mycgr3G104970,Mycgr3G104970,unique
Mycgr3G104975,Mycgr3G104975,unique
Mycgr3G104997,Mycgr3G104997,unique
Mycgr3G105000,Mycgr3G105000,unique
Mycgr3G10501,Mycgr3G10501,unique
Mycgr3G105015,Mycgr3G105015,unique
Mycgr3G10502,Mycgr3G10502,unique
Mycgr3G105021,Mycgr3G105021,unique
Mycgr3G105024,Mycgr3G105024,unique
Mycgr3G105030,Mycgr3G105030,unique
Mycgr3G105041,Mycgr3G105041,unique
Mycgr3G105042,Mycgr3G105042,unique
Mycgr3G105049,Mycgr3G105049,unique
Mycgr3G105053,Mycgr3G105053,unique
Mycgr3G105058,Mycgr3G105058,unique
Mycgr3G105063,Mycgr3G105063,unique
Mycgr3G105064,Mycgr3G105064,unique
Mycgr3G105080,Mycgr3G105080,unique
Mycgr3G105083,Mycgr3G105083,unique
Mycgr3G105085,Mycgr3G105085,unique
Mycgr3G105090,Mycgr3G105090,unique
Mycgr3G105101,Mycgr3G105101,unique
Mycgr3G105104,Mycgr3G105104,unique
Mycgr3G105107,Mycgr3G105107,unique
Mycgr3G105110,Mycgr3G105110,unique
Mycgr3G105116,Mycgr3G105116,unique
Mycgr3G105119,Mycgr3G105119,unique
Mycgr3G105124,Mycgr3G105124,unique
Mycgr3G105125,Mycgr3G105125,unique
Mycgr3G105142,Mycgr3G105142,unique
Mycgr3G105151,Mycgr3G105151,unique
Mycgr3G105154,Mycgr3G105154,unique
Mycgr3G105173,Mycgr3G105173,unique
Mycgr3G105176,Mycgr3G105176,unique
Mycgr3G105180,Mycgr3G105180,unique
Mycgr3G105182,Mycgr3G105182,unique
Mycgr3G105184,Mycgr3G105184,unique
Mycgr3G105188,Mycgr3G105188,unique
Mycgr3G105193,Mycgr3G105193,unique
Mycgr3G105207,Mycgr3G105207,unique
Mycgr3G105216,Mycgr3G105216,unique
Mycgr3G105223,Mycgr3G105223,unique
Mycgr3G105227,Mycgr3G105227,unique
Mycgr3G105231,Mycgr3G105231,unique
Mycgr3G105254,Mycgr3G105254,unique
Mycgr3G105261,Mycgr3G105261,unique
Mycgr3G105265,Mycgr3G105265,unique
Mycgr3G105272,Mycgr3G105272,unique
Mycgr3G105290,Mycgr3G105290,unique
Mycgr3G105297,Mycgr3G105297,unique
Mycgr3G105300,Mycgr3G105300,unique
Mycgr3G105304,Mycgr3G105304,unique
Mycgr3G105313,Mycgr3G105313,unique
Mycgr3G105321,Mycgr3G105321,unique
Mycgr3G105323,Mycgr3G105323,unique
Mycgr3G105330,Mycgr3G105330,unique
Mycgr3G105351,Mycgr3G105351,unique
Mycgr3G105377,Mycgr3G105377,unique
Mycgr3G105379,Mycgr3G105379,unique
Mycgr3G105388,Mycgr3G105388,unique
Mycgr3G105394,Mycgr3G105394,unique
Mycgr3G105396,Mycgr3G105396,unique
Mycgr3G105397,Mycgr3G105397,unique
Mycgr3G10540,Mycgr3G10540,unique
Mycgr3G105403,Mycgr3G105403,unique
Mycgr3G105409,Mycgr3G105409,unique
Mycgr3G105419,Mycgr3G105419,unique
Mycgr3G105431,Mycgr3G105431,unique
Mycgr3G105449,Mycgr3G105449,unique
Mycgr3G105450,Mycgr3G105450,unique
Mycgr3G105461,Mycgr3G105461,unique
Mycgr3G105463,Mycgr3G105463,unique
Mycgr3G105469,Mycgr3G105469,unique
Mycgr3G105472,Mycgr3G105472,unique
Mycgr3G105478,Mycgr3G105478,unique
Mycgr3G105480,Mycgr3G105480,unique
Mycgr3G105487,Mycgr3G105487,unique
Mycgr3G105489,Mycgr3G105489,unique
Mycgr3G105493,Mycgr3G105493,unique
Mycgr3G105501,Mycgr3G105501,unique
Mycgr3G105508,Mycgr3G105508,unique
Mycgr3G105511,Mycgr3G105511,unique
Mycgr3G105516,Mycgr3G105516,unique
Mycgr3G105522,Mycgr3G105522,unique
Mycgr3G105534,Mycgr3G105534,unique
Mycgr3G105537,Mycgr3G105537,unique
Mycgr3G105540,Mycgr3G105540,unique
Mycgr3G105548,Mycgr3G105548,unique
Mycgr3G105550,Mycgr3G105550,unique
Mycgr3G105557,Mycgr3G105557,unique
Mycgr3G105560,Mycgr3G105560,unique
Mycgr3G105573,Mycgr3G105573,unique
Mycgr3G105575,Mycgr3G105575,unique
Mycgr3G105578,Mycgr3G105578,unique
Mycgr3G105585,Mycgr3G105585,unique
Mycgr3G105587,Mycgr3G105587,unique
Mycgr3G105594,Mycgr3G105594,unique
Mycgr3G105598,Mycgr3G105598,unique
Mycgr3G105601,Mycgr3G105601,unique
Mycgr3G105604,Mycgr3G105604,unique
Mycgr3G105608,Mycgr3G105608,unique
Mycgr3G105609,Mycgr3G105609,unique
Mycgr3G105616,Mycgr3G105616,unique
Mycgr3G105629,Mycgr3G105629,unique
Mycgr3G105631,Mycgr3G105631,unique
Mycgr3G105632,Mycgr3G105632,unique
Mycgr3G105643,Mycgr3G105643,unique
Mycgr3G105645,Mycgr3G105645,unique
Mycgr3G105646,Mycgr3G105646,unique
Mycgr3G105651,Mycgr3G105651,unique
Mycgr3G105653,Mycgr3G105653,unique
Mycgr3G105657,Mycgr3G105657,unique
Mycgr3G105659,Mycgr3G105659,unique
Mycgr3G105661,Mycgr3G105661,unique
Mycgr3G105665,Mycgr3G105665,unique
Mycgr3G105666,Mycgr3G105666,unique
Mycgr3G105669,Mycgr3G105669,unique
Mycgr3G105672,Mycgr3G105672,unique
Mycgr3G105677,Mycgr3G105677,unique
Mycgr3G105682,Mycgr3G105682,unique
Mycgr3G105683,Mycgr3G105683,unique
Mycgr3G105685,Mycgr3G105685,unique
Mycgr3G105689,Mycgr3G105689,unique
Mycgr3G105691,Mycgr3G105691,unique
Mycgr3G105694,Mycgr3G105694,unique
Mycgr3G105698,Mycgr3G105698,unique
Mycgr3G105708,Mycgr3G105708,unique
Mycgr3G105712,Mycgr3G105712,unique
Mycgr3G105717,Mycgr3G105717,unique
Mycgr3G105721,Mycgr3G105721,unique
Mycgr3G105728,Mycgr3G105728,unique
Mycgr3G105731,Mycgr3G105731,unique
Mycgr3G105735,Mycgr3G105735,unique
Mycgr3G105739,Mycgr3G105739,unique
Mycgr3G105740,Mycgr3G105740,unique
Mycgr3G105747,Mycgr3G105747,unique
Mycgr3G105749,Mycgr3G105749,unique
Mycgr3G105754,Mycgr3G105754,unique
Mycgr3G105757,Mycgr3G105757,unique
Mycgr3G105760,Mycgr3G105760,unique
Mycgr3G105763,Mycgr3G105763,unique
Mycgr3G105787,Mycgr3G105787,unique
Mycgr3G105791,Mycgr3G105791,unique
Mycgr3G105795,Mycgr3G105795,unique
Mycgr3G105798,Mycgr3G105798,unique
Mycgr3G105802,Mycgr3G105802,unique
Mycgr3G105803,Mycgr3G105803,unique
Mycgr3G105805,Mycgr3G105805,unique
Mycgr3G105810,Mycgr3G105810,unique
Mycgr3G105813,Mycgr3G105813,unique
Mycgr3G105817,Mycgr3G105817,unique
Mycgr3G105822,Mycgr3G105822,unique
Mycgr3G105825,Mycgr3G105825,unique
Mycgr3G105826,Mycgr3G105826,unique
Mycgr3G105835,Mycgr3G105835,unique
Mycgr3G105839,Mycgr3G105839,unique
Mycgr3G105843,Mycgr3G105843,unique
Mycgr3G105844,Mycgr3G105844,unique
Mycgr3G105851,Mycgr3G105851,unique
Mycgr3G105867,Mycgr3G105867,unique
Mycgr3G105871,Mycgr3G105871,unique
Mycgr3G105874,Mycgr3G105874,unique
Mycgr3G105878,Mycgr3G105878,unique
Mycgr3G105887,Mycgr3G105887,unique
Mycgr3G105888,Mycgr3G105888,unique
Mycgr3G105892,Mycgr3G105892,unique
Mycgr3G105895,Mycgr3G105895,unique
Mycgr3G105896,Mycgr3G105896,unique
Mycgr3G105901,Mycgr3G105901,unique
Mycgr3G105909,Mycgr3G105909,unique
Mycgr3G105910,Mycgr3G105910,unique
Mycgr3G105914,Mycgr3G105914,unique
Mycgr3G105917,Mycgr3G105917,unique
Mycgr3G105920,Mycgr3G105920,unique
Mycgr3G105922,Mycgr3G105922,unique
Mycgr3G105930,Mycgr3G105930,unique
Mycgr3G105932,Mycgr3G105932,unique
Mycgr3G105937,Mycgr3G105937,unique
Mycgr3G105945,Mycgr3G105945,unique
Mycgr3G105946,Mycgr3G105946,unique
Mycgr3G105948,Mycgr3G105948,unique
Mycgr3G105954,Mycgr3G105954,unique
Mycgr3G105957,Mycgr3G105957,unique
Mycgr3G105961,Mycgr3G105961,unique
Mycgr3G105966,Mycgr3G105966,unique
Mycgr3G105971,Mycgr3G105971,unique
Mycgr3G105978,Mycgr3G105978,unique
Mycgr3G105984,Mycgr3G105984,unique
Mycgr3G105999,Mycgr3G105999,unique
Mycgr3G106001,Mycgr3G106001,unique
Mycgr3G106004,Mycgr3G106004,unique
Mycgr3G106008,Mycgr3G106008,unique
Mycgr3G98111,Mycgr3G106011,ambiguous
Mycgr3G106021,Mycgr3G106021,unique
Mycgr3G106023,Mycgr3G106023,unique
Mycgr3G106026,Mycgr3G106026,unique
Mycgr3G106029,Mycgr3G106029,unique
Mycgr3G106034,Mycgr3G106034,unique
Mycgr3G106037,Mycgr3G106037,unique
Mycgr3G106046,Mycgr3G106046,unique
Mycgr3G106049,Mycgr3G106049,unique
Mycgr3G106055,Mycgr3G106055,unique
Mycgr3G106057,Mycgr3G106057,unique
Mycgr3G106061,Mycgr3G106061,unique
Mycgr3G106067,Mycgr3G106067,unique
Mycgr3G106070,Mycgr3G106070,unique
Mycgr3G106071,Mycgr3G106071,unique
Mycgr3G106075,Mycgr3G106075,unique
Mycgr3G106079,Mycgr3G106079,unique
Mycgr3G106091,Mycgr3G106091,unique
Mycgr3G106096,Mycgr3G106096,unique
Mycgr3G106098,Mycgr3G106098,unique
Mycgr3G106099,Mycgr3G106099,unique
Mycgr3G106106,Mycgr3G106106,unique
Mycgr3G106107,Mycgr3G106107,unique
Mycgr3G106110,Mycgr3G106110,unique
Mycgr3G106114,Mycgr3G106114,unique
Mycgr3G106125,Mycgr3G106125,unique
Mycgr3G106127,Mycgr3G106127,unique
Mycgr3G106132,Mycgr3G106132,unique
Mycgr3G106133,Mycgr3G106133,unique
Mycgr3G106138,Mycgr3G106138,unique
Mycgr3G106144,Mycgr3G106144,unique
Mycgr3G106153,Mycgr3G106153,unique
Mycgr3G106161,Mycgr3G106161,unique
Mycgr3G106171,Mycgr3G106171,unique
Mycgr3G106176,Mycgr3G106176,unique
Mycgr3G106181,Mycgr3G106181,unique
Mycgr3G106182,Mycgr3G106182,unique
Mycgr3G106186,Mycgr3G106186,unique
Mycgr3G106188,Mycgr3G106188,unique
Mycgr3G106205,Mycgr3G106205,unique
Mycgr3G106207,Mycgr3G106207,unique
Mycgr3G10621,Mycgr3G10621,unique
Mycgr3G106211,Mycgr3G106211,unique
Mycgr3G106214,Mycgr3G106214,unique
Mycgr3G106219,Mycgr3G106219,unique
Mycgr3G106227,Mycgr3G106227,unique
Mycgr3G106229,Mycgr3G106229,unique
Mycgr3G106231,Mycgr3G106231,unique
Mycgr3G106236,Mycgr3G106236,unique
Mycgr3G106239,Mycgr3G106239,unique
Mycgr3G106242,Mycgr3G106242,unique
Mycgr3G106248,Mycgr3G106248,unique
Mycgr3G106251,Mycgr3G106251,unique
Mycgr3G106257,Mycgr3G106257,unique
Mycgr3G106260,Mycgr3G106260,unique
Mycgr3G106268,Mycgr3G106268,unique
Mycgr3G106276,Mycgr3G106276,unique
Mycgr3G106278,Mycgr3G106278,unique
Mycgr3G106282,Mycgr3G106282,unique
Mycgr3G106284,Mycgr3G106284,unique
Mycgr3G106289,Mycgr3G106289,unique
Mycgr3G106298,Mycgr3G106298,unique
Mycgr3G106311,Mycgr3G106311,unique
Mycgr3G106319,Mycgr3G106319,unique
Mycgr3G10632,Mycgr3G10632,unique
Mycgr3G106324,Mycgr3G106324,unique
Mycgr3G106326,Mycgr3G106326,unique
Mycgr3G106329,Mycgr3G106329,unique
Mycgr3G106332,Mycgr3G106332,unique
Mycgr3G106335,Mycgr3G106335,unique
Mycgr3G106336,Mycgr3G106336,unique
Mycgr3G106338,Mycgr3G106338,unique
Mycgr3G106345,Mycgr3G106345,unique
Mycgr3G106348,Mycgr3G106348,unique
Mycgr3G106350,Mycgr3G106350,unique
Mycgr3G106353,Mycgr3G106353,unique
Mycgr3G106356,Mycgr3G106356,unique
Mycgr3G106357,Mycgr3G106357,unique
Mycgr3G10638,Mycgr3G10638,unique
Mycgr3G106385,Mycgr3G106385,unique
Mycgr3G106390,Mycgr3G106390,unique
Mycgr3G106395,Mycgr3G106395,unique
Mycgr3G106396,Mycgr3G106396,unique
Mycgr3G106397,Mycgr3G106397,unique
Mycgr3G106402,Mycgr3G106402,unique
Mycgr3G106403,Mycgr3G106403,unique
Mycgr3G106406,Mycgr3G106406,unique
Mycgr3G106407,Mycgr3G106407,unique
Mycgr3G106408,Mycgr3G106408,unique
Mycgr3G106410,Mycgr3G106410,unique
Mycgr3G106416,Mycgr3G106416,unique
Mycgr3G106418,Mycgr3G106418,unique
Mycgr3G106420,Mycgr3G106420,unique
Mycgr3G106430,Mycgr3G106430,unique
Mycgr3G106436,Mycgr3G106436,unique
