gene_id,15C_0ug_rep1 (12129_15_0_R1_S9),15C_0ug_rep2 (12129_15_0_R2_S10),15C_0ug_rep3 (12129_15_0_R3_S11),15C_0ug_rep4 (12129_15_0_R4_S12),15C_0ug_rep5 (12129_15_0_R5_S13),15C_0ug_rep6 (12129_15_0_R6_S14),15C_0ug_rep7 (12129_15_0_R7_S15),15C_0ug_rep8 (12129_15_0_R8_S16),15C_2ug_rep1 (12129_15_2_R1_S17),15C_2ug_rep2 (12129_15_2_R2_S18),15C_2ug_rep3 (12129_15_2_R3_S19),15C_2ug_rep4 (12129_15_2_R4_S20),15C_2ug_rep5 (12129_15_2_R5_S21),15C_2ug_rep6 (12129_15_2_R6_S22),15C_2ug_rep7 (12129_15_2_R7_S23),15C_2ug_rep8 (12129_15_2_R8_S24),21C_0ug_rep1 (12129_21_0_R1_S25),21C_0ug_rep2 (12129_21_0_R2_S26),21C_0ug_rep3 (12129_21_0_R3_S27),21C_0ug_rep4 (12129_21_0_R4_S28),21C_0ug_rep5 (12129_21_0_R5_S29),21C_0ug_rep6 (12129_21_0_R6_S30),21C_0ug_rep7 (12129_21_0_R7_S31),21C_0ug_rep8 (12129_21_0_R8_S32),21C_2ug_rep1 (12129_21_2_R1_S33),21C_2ug_rep3 (12129_21_2_R3_S34),21C_2ug_rep4 (12129_21_2_R4_S35),21C_2ug_rep5 (12129_21_2_R5_S36),21C_2ug_rep6 (12129_21_2_R6_S37),21C_2ug_rep7 (12129_21_2_R7_S38),21C_2ug_rep8 (12129_21_2_R8_S39),27C_0ug_rep1 (12129_27_0_R1_S40),27C_0ug_rep2 (12129_27_0_R2_S41),27C_0ug_rep4 (12129_27_0_R4_S42),27C_0ug_rep5 (12129_27_0_R5_S43),27C_0ug_rep6 (12129_27_0_R6_S44),27C_0ug_rep7 (12129_27_0_R7_S45),27C_0ug_rep8 (12129_27_0_R8_S46),27C_2ug_rep1 (12129_27_2_R1_S47),27C_2ug_rep2 (12129_27_2_R2_S48),27C_2ug_rep3 (12129_27_2_R3_S49),27C_2ug_rep4 (12129_27_2_R4_S50),27C_2ug_rep6 (12129_27_2_R6_S51),27C_2ug_rep7 (12129_27_2_R7_S52),27C_2ug_rep8 (12129_27_2_R8_S53)
Mycgr3G100252,28.0623,39.5643,52.4234,39.7891,33.2954,18.2915,47.5528,17.5779,25.6718,110.7497,27.6116,98.8401,81.5993,47.5081,75.5962,57.1974,18.0673,56.2902,66.304,29.9285,20.2491,30.3937,48.6633,20.7507,85.2478,97.9429,31.6361,125.0073,89.7348,94.5446,98.7518,35.9247,42.7263,36.4096,10.3279,42.7645,122.5904,56.7083,113.7418,49.9624,147.2846,129.5887,125.8498,90.1827,101.7009
Mycgr3G100257,23.0019,6.594,68.2222,23.3246,19.1271,16.5213,263.3693,16.6014,39.1833,64.746,552.2317,115.6429,97.3293,252.6566,142.0292,90.1586,13.8516,12.237,22.1013,14.5805,15.1868,14.397,32.6265,6.7911,141.2186,125.4893,240.4345,935.4711,154.8847,289.8539,570.4368,29.5096,58.669,191.8507,203.9766,266.1724,234.4037,235.7872,91.9615,205.659,655.6542,85.0426,367.7746,141.4444,536.3385
Mycgr3G100264,11.5009,8.5723,17.2351,5.4882,11.3346,4.7204,60.9651,2.9297,21.6184,103.9343,48.3203,50.4084,11.7975,19.4351,56.1244,39.7474,3.0112,0.0,3.7734,2.3022,0.5625,5.8654,1.659,2.641,72.3315,41.3196,17.3999,179.1771,71.2961,43.5403,31.3682,1.9245,7.0148,37.81,1.291,34.654,9.43,14.9232,26.6204,70.8768,80.769,8.0993,59.8703,30.3773,68.5143
Mycgr3G100271,1580.6874,1594.4409,387.7892,1050.981,1218.4687,808.955,457.2383,1563.9451,535.0549,414.0334,158.7666,479.3743,585.9418,444.8483,498.2476,387.779,1078.6175,1350.9653,1169.2145,664.5651,1273.4426,1335.7222,1084.9708,1365.772,1369.9928,463.6982,616.9044,1502.1707,464.6541,664.3002,645.9528,1200.2692,1405.5051,904.6393,547.3803,1176.7622,887.7702,725.2696,925.6646,590.2529,753.0521,1011.062,789.3102,736.6499,923.8725
Mycgr3G100273,2.7602,7.2535,50.9871,12.3483,4.9589,4.7204,54.8686,23.9255,33.7787,23.8538,0.0,0.0,16.7131,17.2757,28.6349,10.6639,10.8404,4.8948,11.3202,8.4414,4.4998,9.598,19.9077,11.3186,18.0829,35.9634,3.1636,170.8433,12.2924,7.464,66.2218,16.0378,10.2033,15.4041,55.5126,50.8751,51.1916,54.7186,59.2909,79.0102,375.3383,29.0225,78.1979,42.7181,180.9206
Mycgr3G100276,152.7323,155.6195,389.9436,217.468,124.6805,208.2867,581.6071,217.7707,391.8331,277.7261,414.1738,334.0794,280.1903,321.7592,355.073,438.1903,470.9542,364.6627,330.4419,265.5191,167.055,196.2259,496.587,135.0681,242.8271,357.3384,281.5615,443.7758,346.6467,379.4224,295.0936,465.0963,565.0079,501.3326,787.5047,417.3229,475.5431,733.2286,300.0847,388.0797,627.1475,305.0735,356.778,307.5703,595.2179
Mycgr3G100278,306.3847,320.4708,316.6945,231.1884,243.6937,303.2844,329.2116,215.8176,535.0549,625.3097,421.0767,603.9128,593.8068,781.7237,509.7015,522.5322,175.2528,190.8973,206.4588,212.5687,172.6797,188.2275,293.6389,190.9063,505.4593,605.2562,404.9424,725.0422,590.0369,450.3309,520.48,191.1706,161.3397,407.5078,334.3667,311.1489,198.0307,245.7361,209.3333,508.9188,494.1162,316.5475,427.6449,403.4487,427.1438
Mycgr3G100283,0.9201,0.6594,0.7181,0.686,0.0,1.1801,2.4386,2.9297,0.0,1.7038,13.8058,0.0,0.0,2.1595,0.0,0.0,0.6022,2.4474,0.0,0.0,0.5625,1.5997,1.106,2.2637,2.5833,3.8259,0.0,0.0,1.2292,0.0,0.0,0.6415,4.4639,11.203,1.291,2.212,1.3471,7.9591,0.0,1.1619,2.3756,7.4244,0.0,2.8479,3.2116
Mycgr3G100284,134.3308,125.9463,122.0818,129.6576,158.6843,126.8602,47.5528,127.4398,45.9391,107.342,96.6405,45.4664,195.6416,36.7108,93.9225,59.1363,119.2442,93.0012,120.2097,119.7138,62.9972,93.8471,88.4788,119.2221,105.0529,94.117,31.6361,137.508,122.9244,62.2004,49.9568,202.0763,144.1217,81.2215,82.6234,92.165,12.1243,108.4422,96.8015,68.553,99.7735,119.4646,70.8669,94.9291,27.8339
Mycgr3G100300,316.0455,221.56,393.5342,307.3365,340.0378,423.654,420.6592,347.1636,535.0549,340.7682,352.0477,543.6204,435.5239,323.9187,429.5238,507.9905,469.7497,408.716,578.9472,621.5909,503.9773,596.1427,557.9692,508.5803,532.1531,559.3455,836.7755,564.6162,757.214,622.004,642.4675,744.154,1001.1992,655.3734,975.9894,1007.916,899.8945,984.934,717.5413,869.1125,432.3517,897.6719,788.0884,760.3822,1053.4073
Mycgr3G100306,165.6133,157.5978,109.1555,122.7974,145.9329,83.1967,152.4128,186.5211,66.2063,44.2999,124.2521,53.3736,62.9199,105.8134,34.3619,58.1669,90.3365,188.4499,104.577,90.5527,79.3089,79.9834,79.0779,79.6072,69.7482,102.5339,68.0177,43.7525,84.8178,77.1285,32.53,91.7362,88.0035,103.6274,90.3694,70.0454,80.8288,72.6264,143.9923,102.2485,71.2668,78.9681,133.1808,83.5376,90.9955
Mycgr3G100323,314.2053,247.9362,274.3249,216.782,260.6956,223.0379,356.0362,275.3871,306.7108,281.1338,276.1159,376.5806,330.3296,639.1995,193.572,238.4841,242.1018,381.7945,260.3645,294.6801,199.6785,194.093,228.9388,215.0525,227.3275,265.517,295.7978,352.1038,122.9244,201.5293,436.8314,241.8501,183.6595,467.7237,274.9811,302.3011,377.2013,259.6644,327.9152,250.9737,199.5469,228.1301,348.2251,231.627,264.4224
Mycgr3G100330,268.2016,307.9421,242.0092,269.6054,303.2003,178.1943,176.7988,322.2616,62.1528,92.0074,82.8348,137.3877,58.9874,38.8702,58.4152,139.6005,175.855,195.7921,224.7868,150.4097,156.9304,172.2308,160.9207,178.0786,108.4972,91.8214,183.4895,120.8404,114.3196,62.2004,61.5746,182.1894,177.9201,107.8285,144.591,79.6305,68.7045,102.4729,123.4219,104.5724,45.1356,92.467,100.1911,74.0447,129.5348
Mycgr3G100343,426.9144,409.4904,361.9366,468.5509,451.2585,393.5616,435.2909,488.2751,170.2447,339.0644,213.9898,275.7638,208.4223,313.1214,258.8597,340.2761,554.666,614.2976,601.5876,451.9963,623.7844,669.1942,567.923,533.4811,337.5469,258.6303,395.4515,529.1974,409.3381,366.9823,418.2428,479.2095,711.6804,497.1315,531.8884,469.6726,414.9214,489.4823,341.2254,314.879,342.0804,331.3962,315.2354,353.1363,534.1974
Mycgr3G100344,434.735,427.2943,399.2792,426.7038,470.3856,490.9194,262.15,409.6628,259.4206,434.4795,621.2607,298.497,393.2495,252.6566,214.1892,310.2232,461.3183,342.6361,405.9099,458.1355,437.0428,423.3786,394.2835,442.9327,306.5477,251.7437,219.8711,118.7569,210.2006,250.0456,199.8271,293.8125,383.2616,267.4707,335.6577,256.5873,257.3052,280.557,177.8728,219.602,116.4024,247.0285,129.5153,327.5054,186.2732
Mycgr3G100346,272.802,289.4787,312.3857,262.0592,244.4022,221.8578,278.0009,225.0948,370.2148,308.3952,365.8535,289.6014,345.0765,205.1485,239.3879,188.0728,299.3149,487.0328,344.4574,326.9108,241.3016,275.676,261.5653,337.2929,276.4096,286.1768,213.5438,400.0233,270.4336,251.2896,348.5357,241.8501,218.7333,240.8637,340.8217,245.5275,270.7766,309.4086,286.7745,268.4024,204.298,363.1184,430.0885,429.0796,278.3393
Mycgr3G100355,447.156,343.5499,379.1716,347.8116,339.3294,444.8957,547.4667,352.0463,351.2987,385.0681,490.1056,528.7943,401.1145,449.1672,620.805,360.6345,73.4737,232.5031,102.4208,116.6442,141.7436,129.0398,143.225,93.944,319.4641,320.6098,177.1623,262.5153,238.4732,215.2134,332.2707,50.6795,71.4231,183.4485,71.0045,168.8462,94.3003,151.2222,111.3218,137.106,182.918,182.2341,87.9727,130.0529,147.734
Mycgr3G100364,378.1505,385.0924,305.9226,343.6955,332.9537,255.4905,242.6411,296.8712,163.489,253.8723,151.8637,227.3321,221.2029,218.1052,167.2279,190.0117,258.3623,318.1621,284.083,353.0022,283.4872,245.2823,252.1645,278.0591,173.0789,130.8455,188.2349,133.3411,66.3792,124.4008,131.2818,169.3592,173.4562,134.4356,209.1406,151.8879,169.7406,119.3859,104.0616,183.5826,156.7869,108.6655,156.3958,142.3937,97.4188
Mycgr3G100367,1084.7674,1311.5562,2278.6204,1635.4691,1211.3846,1148.2322,1944.7869,1058.5804,1560.5769,1397.1497,1573.8604,1419.3433,1922.0071,1876.5689,1412.2742,1553.055,2584.2255,1629.969,2039.7915,1193.3011,1305.5036,1499.4215,2554.8241,953.7767,1191.7474,1968.8044,1387.244,935.4711,1851.2408,1812.5196,1344.186,2974.6916,3465.9347,2995.3923,2977.0259,2317.3958,1841.5506,2408.6113,3257.3714,2701.4527,1591.6243,2481.7591,1853.535,2887.7436,1036.2787
Mycgr3G100372,49.224,47.4771,68.2222,30.8709,68.0076,84.3768,23.1667,60.0578,149.9775,131.1958,131.155,119.5965,112.0761,215.9458,199.299,152.2033,73.4737,26.9214,68.4602,86.7158,95.0582,89.0481,100.6446,80.3617,247.9937,213.4848,210.3802,416.6909,322.0618,311.002,465.8761,268.7936,279.3154,296.8785,253.0343,326.6326,351.6055,384.0248,457.3872,389.2416,610.5186,558.1764,430.0885,425.2824,840.3707
Mycgr3G100383,29.4424,38.9049,34.4701,47.3353,51.0057,34.8128,64.623,22.9489,32.4276,23.8538,0.0,13.8376,28.5106,8.6378,21.7625,11.6334,43.3615,36.711,25.8747,35.3002,32.6235,23.995,56.4052,21.5052,30.1381,18.3643,39.5452,75.0044,31.9603,44.7843,73.1925,37.8492,35.7116,39.2104,51.6397,18.433,35.0258,47.7544,32.6705,25.5621,104.5246,56.6951,65.9795,50.3124,16.058
Mycgr3G100386,0.9201,1.3188,7.1813,0.0,0.0,0.0,1.2193,3.4179,2.7023,1.7038,0.0,0.9884,0.9831,0.0,1.1454,3.8778,1.2045,0.0,0.0,0.7674,3.3748,1.5997,0.553,2.2637,0.0,3.0607,1.5818,16.6676,1.2292,6.22,1.1618,0.6415,1.2754,0.0,2.582,2.212,1.3471,3.9795,6.0501,3.4857,9.5022,1.3499,2.4437,2.8479,7.4938
Mycgr3G100391,817.4859,954.8182,606.1001,1088.712,1064.0349,1073.2962,637.695,852.5283,680.979,458.3333,600.552,587.11,652.7942,524.7483,610.4965,689.2772,1188.8281,741.5625,978.9274,1126.5376,1275.13,1222.679,950.0407,1268.4325,595.0126,651.9321,569.4502,450.0262,767.048,750.1368,594.8343,1034.759,1133.8421,733.7941,1077.9777,788.9321,708.5996,894.3997,928.0847,979.4944,653.2786,1002.9627,1106.9893,757.5343,824.3126
Mycgr3G100409,6.4405,6.594,7.8994,1.372,9.9178,11.8009,4.8772,11.7186,36.481,0.0,34.5145,9.884,12.7806,15.1162,8.0178,14.5417,15.0561,0.0,16.1717,20.7197,17.9992,11.1977,20.4607,6.7911,30.1381,22.1902,85.4175,66.6705,28.2726,18.6601,39.5007,47.4719,17.2181,40.6107,28.4018,83.3171,121.2433,27.8567,33.8805,84.8198,0.0,68.844,37.8771,74.994,65.3027
Mycgr3G100421,34.9628,26.3762,41.6514,23.3246,9.2094,21.8318,9.7544,36.6206,5.4046,1.7038,69.029,0.0,8.8481,45.3486,19.4717,9.6945,11.4426,9.7896,10.2421,3.0696,16.8742,10.6644,16.0368,15.0914,6.0276,4.5911,14.2363,137.508,13.5217,17.4161,0.0,12.8302,8.9279,7.0019,0.0,5.8986,17.5129,25.867,52.0308,36.0194,0.0,20.9232,14.6621,17.0872,3.2116
Mycgr3G100423,241.0594,216.9442,154.3975,150.9242,182.0619,145.7417,109.7372,227.5362,94.5804,122.6766,220.8927,117.6197,89.4643,58.3054,124.8482,99.8531,187.8999,156.6337,173.0373,206.4296,123.7444,158.9003,194.6533,163.7417,181.6898,150.7402,94.9084,170.8433,183.1573,136.8409,178.915,245.0576,175.3693,201.6533,321.4568,186.5419,176.4763,159.1813,130.6821,195.2017,216.1758,181.5592,227.2627,161.3795,163.792
Mycgr3G100434,116.8494,93.6355,150.0888,99.4727,87.8431,132.1706,99.9828,109.3736,197.2677,255.5762,103.5434,123.5501,237.916,170.5972,120.2667,207.4618,83.7118,100.3434,112.1238,76.7396,100.683,61.3206,92.3497,78.098,129.1634,195.8857,101.2356,85.4216,93.4225,192.8212,117.3404,89.1702,81.6264,135.8359,140.718,158.5237,67.3574,69.6418,108.9017,139.4298,178.1669,139.7128,47.6519,176.5682,145.5929
Mycgr3G100443,318.8057,313.8767,203.9484,220.8981,289.7405,243.0995,217.0358,314.4492,160.7867,173.7918,62.1261,202.6221,163.1986,192.1917,113.3943,129.906,241.4995,337.7413,230.7164,206.4296,205.8657,243.1494,205.1601,256.1766,174.8011,192.0598,68.0177,100.0058,108.1734,84.5925,98.7518,132.1515,80.351,189.05,59.3856,154.8371,160.3106,162.1659,160.9325,89.4675,230.4292,129.5887,138.0682,154.7345,230.1652
Mycgr3G100444,181.2546,212.9878,165.1695,145.436,201.8974,162.8531,141.439,167.4784,52.6948,28.9653,131.155,17.7912,11.7975,32.3919,29.7803,35.8696,126.4711,61.185,120.7488,135.0617,120.932,129.5731,138.8011,125.6359,51.6653,39.0241,14.2363,43.7525,25.8141,53.4923,37.1771,94.9438,103.3084,78.4207,61.9676,76.6812,43.1087,28.8516,29.0405,67.3911,0.0,55.3452,61.0921,26.5802,34.2571
Mycgr3G100450,2036.1241,1903.7018,1192.8108,1822.0663,1775.2805,1145.282,777.9148,1966.2837,431.0165,478.7794,697.1925,398.3255,451.2538,494.5158,501.6838,513.8072,1085.8445,1186.9894,1233.3623,1108.1201,1254.8809,1331.4564,882.0226,1330.6845,685.4269,583.066,329.0157,400.0233,519.97,472.723,361.3153,759.5503,666.4033,361.2956,457.0109,342.8537,351.6055,431.7791,577.1791,406.6703,201.9225,371.2177,587.7062,492.6821,196.9786
Mycgr3G100453,34.5028,55.39,58.1684,25.3827,34.7122,21.2417,92.667,18.5545,28.3741,18.7423,69.029,8.8956,56.0381,92.8567,32.0711,38.7779,17.4651,19.5792,21.0232,16.8827,15.1868,34.1262,24.3317,26.41,17.2218,30.6071,11.0726,37.5022,7.3755,23.6362,19.7504,14.7548,5.1017,50.4133,20.6559,19.1703,21.5544,17.9079,44.7707,12.7811,0.0,24.9728,53.7611,26.5802,33.1866
Mycgr3G100461,763.2015,838.763,575.9387,883.5924,836.6346,808.3649,602.3353,813.4663,532.3526,674.7211,503.9114,471.4671,510.2413,382.224,644.8584,634.0187,1007.5529,1184.542,762.2265,893.2492,1067.0144,997.6592,828.9354,953.0221,838.7008,688.6607,544.1413,608.3687,719.1075,770.0409,450.7728,919.9284,1185.4963,460.7219,871.4191,582.4826,604.8692,796.9011,838.5432,676.2346,572.5096,839.6269,652.4639,696.7797,723.6823
Mycgr3G100462,13.3411,8.5723,30.1614,17.1505,8.5009,23.6019,12.193,17.0896,10.8092,20.4461,0.0,11.8608,0.9831,43.1892,19.4717,5.8167,9.6359,9.7896,8.6249,13.8131,12.9369,6.3987,4.9769,5.282,30.1381,28.3116,49.036,4.1669,7.3755,9.9521,0.0,22.4529,14.0295,30.8081,6.455,8.1105,10.7772,13.9284,33.8805,19.7526,23.7556,6.7494,42.7645,28.4787,95.2777
Mycgr3G100470,340.4274,331.0212,255.6536,345.7535,330.8284,307.4147,188.9918,436.5179,94.5804,163.5687,151.8637,134.4225,115.0255,25.9135,221.0616,117.3032,296.9059,203.1343,238.2632,252.4733,281.2373,310.8687,210.137,281.0774,111.0805,86.4652,72.7631,54.1698,158.5724,113.2047,113.855,140.4912,159.4266,120.4319,125.2262,118.7085,63.3159,95.5088,60.501,73.2007,26.1311,160.636,42.7645,55.0589,19.2696
Mycgr3G100473,200.1161,238.0451,147.9344,145.436,197.647,113.2891,123.1495,204.099,66.2063,80.0805,0.0,30.6404,65.8693,53.9864,50.3975,70.7697,146.9473,100.3434,126.6784,104.3659,104.0578,111.4435,106.1745,157.7052,56.8319,73.4571,118.6355,52.0864,95.881,48.5163,49.9568,109.6986,117.338,70.0185,90.3694,59.7229,63.3159,83.5702,98.0115,39.5051,133.0313,43.1962,105.0785,70.2475,74.9375
Mycgr3G100492,99.368,140.4532,101.9742,93.2986,131.7646,92.0474,53.6493,111.3267,160.7867,64.746,151.8637,136.3993,104.2111,66.9432,32.0711,126.0282,74.6782,48.948,104.038,98.2267,65.8095,75.1844,84.0548,86.3983,131.7466,150.7402,69.5995,20.8345,105.7149,84.5925,63.8982,84.6796,50.3788,74.2196,94.2424,126.819,74.0931,80.5855,117.3719,85.9817,0.0,100.5662,162.505,169.9231,102.7714
Mycgr3G100493,72.6859,138.475,588.1469,273.7216,125.3889,278.5024,876.6782,86.4247,630.9865,575.8983,372.7564,586.1216,364.739,554.9807,549.7904,575.8519,135.5047,190.8973,179.506,191.0816,124.3069,103.4452,189.1233,83.7573,337.5469,491.2446,370.1426,227.0965,527.3455,682.9604,352.0211,429.8131,358.391,288.4763,524.1425,385.6182,161.6577,386.0145,367.8458,225.4115,42.7601,239.6042,178.389,205.9962,192.6965
Mycgr3G100496,19.7816,35.6079,21.5438,31.5569,24.086,17.1114,54.8686,15.6248,33.7787,93.7113,117.3492,74.13,82.5824,49.6675,75.5962,94.0364,15.0561,0.0,33.9606,9.9762,17.4367,13.8638,34.2855,16.6005,86.1089,57.3884,55.3632,93.7555,125.3828,72.1525,82.4868,41.6983,40.8132,46.2122,121.3532,28.7555,26.9429,6.9642,43.5607,51.1243,38.0089,68.1691,65.9795,102.5234,58.8795
Mycgr3G100498,126.0502,89.6791,123.518,82.3223,60.215,124.5,230.4481,72.753,343.1918,587.8252,158.7666,479.3743,588.8912,542.0239,398.5981,496.3572,47.5772,73.422,46.3589,45.2764,67.497,37.8588,88.4788,44.5196,261.7711,251.7437,230.9437,112.5065,178.2403,255.0216,198.6654,49.3964,10.2033,93.8248,118.7712,176.2194,199.3778,119.3859,250.474,372.9748,87.8957,415.0889,158.8395,302.8239,129.5348
Mycgr3G100507,194.1356,225.5165,267.1436,186.5971,228.8171,147.5118,251.1762,245.6024,237.8022,160.1611,207.0869,211.5177,154.3504,222.4242,176.3911,180.3173,101.1769,95.4486,148.2407,100.5289,131.6191,129.5731,123.8703,129.0315,236.7995,178.2866,210.3802,270.8491,216.3469,216.4574,239.3279,100.0759,114.7872,191.8507,132.9721,171.7955,199.3778,177.0891,124.632,235.8688,349.2071,180.2093,175.9453,189.8582,203.4018
Mycgr3G100510,385.051,407.5122,524.2335,378.6824,345.7051,400.0521,509.6683,384.2725,422.9096,419.1449,400.368,347.917,394.2327,300.1646,331.0197,409.1069,413.7411,227.6083,333.6763,294.6801,296.9866,353.5265,432.4399,320.315,309.9921,370.3464,246.7618,304.1844,340.5005,297.3179,347.3739,316.907,297.8089,366.897,344.6947,297.8772,268.0824,280.557,382.366,419.4514,346.8316,247.0285,266.3617,318.0125,419.6501
Mycgr3G100515,546.064,605.3336,417.9505,515.2002,585.1483,423.064,370.6679,555.657,283.7412,207.8686,414.1738,197.6801,243.8147,222.4242,247.4057,275.3231,486.0103,430.7426,447.9563,445.8572,383.6077,423.9118,410.3202,494.998,321.1862,222.667,210.3802,125.0073,276.5798,232.6295,162.65,345.1335,318.8532,224.0593,364.0595,165.8969,235.7508,261.6542,313.3949,284.6692,140.158,220.7058,259.0306,271.4973,138.0991
Mycgr3G100533,117.3095,178.6987,279.3518,201.0035,167.1852,261.391,154.8514,142.088,1006.6058,913.2588,524.6201,775.8945,1328.2003,459.9645,1178.6132,1135.2231,143.3339,166.4233,145.5454,219.4753,136.1189,115.176,158.1558,121.4858,1158.1649,858.5303,610.5772,262.5153,813.7592,906.8818,346.2121,273.2842,338.6221,309.4819,353.7316,210.8734,326.0097,368.1066,721.1714,714.5778,532.1251,806.5548,566.9349,930.3053,306.1733
Mycgr3G100535,41.4033,55.39,51.7052,41.1611,48.8804,61.3649,76.816,38.5737,52.6948,37.4845,82.8348,40.5244,40.3081,19.4351,14.8902,31.9918,40.3503,66.0798,37.734,48.346,46.1229,37.3256,25.4376,36.2194,65.4428,11.4777,47.4542,37.5022,61.4622,63.4444,40.6625,46.1889,61.2198,28.0074,42.6027,58.2483,59.2745,17.9079,45.9807,10.4572,80.769,23.6229,35.4334,27.5294,42.8214
Mycgr3G100547,86.947,101.5483,66.7859,58.3116,91.3852,68.4455,70.7195,74.2178,63.504,73.2652,0.0,39.536,54.0718,28.073,32.0711,85.3114,90.9387,56.2902,94.335,82.1114,96.7456,85.8488,64.1471,84.5119,38.749,58.9187,68.0177,52.0864,41.7943,54.7363,34.8536,95.5853,56.7559,74.2196,69.7135,84.7918,55.233,63.6725,54.4509,54.61,85.5201,88.4173,76.9761,49.3631,49.2447
Mycgr3G100550,112.7091,121.9899,198.9215,139.2618,131.0562,162.8531,298.729,130.8577,195.9166,119.2689,138.0579,119.5965,179.9117,142.5242,210.753,214.2479,98.1656,44.0532,126.6784,125.853,82.1213,100.2458,119.9993,122.9949,215.2723,207.3634,238.8527,133.3411,277.809,204.0173,92.9429,109.6986,152.4118,112.0296,161.3739,196.127,282.901,211.91,145.2023,246.326,118.7779,191.0084,348.2251,239.2214,267.634
Mycgr3G100559,129.7305,166.17,164.4513,124.8554,126.0973,129.8104,271.9044,145.506,152.6798,231.7224,193.2811,233.2626,211.3716,313.1214,203.8806,228.7896,167.4236,163.9759,204.8416,229.4515,151.8681,178.6295,205.7131,196.5655,289.3259,294.5937,332.1793,500.0291,260.5996,352.0542,239.3279,288.0389,316.9401,347.2919,303.3829,334.7431,392.0199,400.9378,388.4161,363.6794,451.3561,298.324,483.8496,230.6777,520.2804
Mycgr3G100567,66.7054,67.2593,89.0479,67.9159,75.0917,63.1351,70.7195,53.222,39.1833,15.3346,0.0,20.7564,77.6668,231.062,69.8692,46.5335,71.6669,97.896,65.7649,63.6939,60.1848,61.3206,68.571,65.2703,58.5541,68.1009,86.9993,56.2533,84.8178,75.8845,31.3682,93.6608,48.4657,149.8396,40.0207,116.4965,114.5075,48.7493,83.4913,70.8768,47.5112,103.266,54.9829,87.3348,43.892
Mycgr3G100575,89.2472,139.1344,82.5847,157.7844,101.3029,107.3886,65.8423,99.6081,44.5879,107.342,20.7087,54.362,37.3587,144.6837,100.7949,95.0059,134.9025,90.5538,137.4595,149.6423,99.558,143.9701,124.4233,149.0276,74.0537,62.7446,15.8181,64.5871,51.6282,52.2483,121.9875,186.68,158.1512,119.0315,78.7505,102.4874,133.3676,78.5957,174.2428,60.4196,168.6647,116.7648,23.215,111.0671,39.6098
Mycgr3G100579,131.1106,157.5978,240.5729,116.6232,119.0132,120.3697,164.6058,132.3225,124.3057,178.9033,103.5434,72.1532,119.9411,205.1485,113.3943,141.5393,98.7679,2.4474,168.1858,124.3182,101.2454,104.5116,134.3771,103.7534,186.8563,172.1652,136.0353,152.0922,204.0544,167.9411,144.0614,130.8685,88.0035,124.633,101.9883,102.4874,105.0775,174.1045,165.7726,132.4583,111.6513,155.9114,201.604,198.4018,89.925
Mycgr3G100580,208.3968,170.1264,152.9613,211.9798,169.3105,189.4052,254.8341,199.7045,159.4356,57.9306,345.1448,215.4713,174.996,200.8296,206.1714,181.2867,186.0931,183.5551,189.209,210.2666,187.3041,226.0863,219.5379,189.0198,194.6061,176.7562,208.7984,333.3527,140.1338,177.8931,169.6207,191.1706,174.7316,264.67,80.0415,256.5873,234.4037,192.0124,148.8323,166.1539,346.8316,172.11,194.2729,252.5114,282.6215
Mycgr3G100584,3.6803,2.6376,0.0,3.4301,4.2505,7.6706,9.7544,2.9297,10.8092,11.9269,0.0,0.0,0.0,21.5946,0.0,9.6945,4.8179,24.474,6.4687,8.4414,11.2495,4.2658,1.659,6.0366,9.472,4.5911,4.7454,29.1684,4.917,14.9281,19.7504,10.2642,10.841,40.6107,15.4919,16.9584,32.3315,21.8874,9.6802,6.9715,0.0,11.474,56.2048,30.3773,44.9625
Mycgr3G100586,1912.3741,1661.7002,1661.0303,1554.5189,1727.1085,1389.5616,1577.777,1926.2452,1710.5544,1639.0952,1615.2777,1774.1792,1680.1587,1505.1421,1700.9142,1768.2724,1207.4976,1634.8638,1376.2124,1458.0527,1401.1243,1556.4763,1181.7444,1686.0871,1151.2762,1520.4098,1127.8278,891.7185,1433.298,1563.718,1171.08,1229.7787,1154.8864,1142.7023,1213.5318,1035.9342,961.8633,1257.5319,947.445,854.0076,786.3099,964.4911,887.0576,994.8571,760.0805
Mycgr3G100589,79.1264,71.8751,61.759,58.9976,74.3833,60.7749,82.9125,67.8702,66.2063,90.3036,96.6405,84.0141,50.1393,36.7108,40.0889,110.517,62.6333,53.8428,70.6165,56.7873,51.1852,77.8505,59.7232,58.4792,74.0537,68.8661,115.4719,18.7511,66.3792,58.4684,92.9429,68.6418,47.1903,61.6163,50.3487,111.3353,28.2901,55.7134,76.2312,81.3341,64.1401,58.7199,64.7576,73.0954,59.95
Mycgr3G100592,401.6124,377.839,224.056,289.5,386.0846,264.3412,268.2465,431.6352,31.0764,141.4188,241.6014,58.3156,53.0887,112.2918,66.433,92.0975,250.5332,193.3447,201.6073,148.1075,169.8673,242.6162,216.773,215.4298,161.8848,129.3152,194.5622,160.426,89.7348,115.6927,283.4757,425.3225,628.7786,470.5245,281.4361,434.2813,284.2481,350.1988,116.1618,239.3545,97.3979,131.6135,157.6177,140.4951,307.2438
