"File","Time","T","Dose","Replicate","Oxygen"
"sham_27_Oxygen.csv",456.27,27,"0.1","R2",11.53
"sham_27_Oxygen.csv",457.27,27,"0.1","R2",11.53
"sham_27_Oxygen.csv",458.27,27,"0.1","R2",11.54
"sham_27_Oxygen.csv",459.27,27,"0.1","R2",11.53
"sham_27_Oxygen.csv",460.27,27,"0.1","R2",11.53
"sham_27_Oxygen.csv",461.27,27,"0.1","R2",11.53
"sham_27_Oxygen.csv",462.28,27,"0.1","R2",11.52
"sham_27_Oxygen.csv",463.28,27,"0.1","R2",11.52
"sham_27_Oxygen.csv",464.3,27,"0.1","R2",11.5
"sham_27_Oxygen.csv",465.3,27,"0.1","R2",11.52
"sham_27_Oxygen.csv",466.3,27,"0.1","R2",11.5
"sham_27_Oxygen.csv",467.3,27,"0.1","R2",11.49
"sham_27_Oxygen.csv",468.32,27,"0.1","R2",11.5
"sham_27_Oxygen.csv",469.32,27,"0.1","R2",11.49
"sham_27_Oxygen.csv",470.32,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",471.32,27,"0.1","R2",11.49
"sham_27_Oxygen.csv",472.32,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",473.32,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",474.32,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",475.32,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",476.32,27,"0.1","R2",11.49
"sham_27_Oxygen.csv",477.33,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",478.33,27,"0.1","R2",11.45
"sham_27_Oxygen.csv",479.33,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",480.33,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",481.33,27,"0.1","R2",11.45
"sham_27_Oxygen.csv",482.33,27,"0.1","R2",11.45
"sham_27_Oxygen.csv",483.35,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",484.35,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",485.37,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",486.37,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",487.37,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",488.37,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",489.37,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",490.38,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",491.38,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",492.38,27,"0.1","R2",11.49
"sham_27_Oxygen.csv",493.4,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",494.4,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",495.4,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",496.4,27,"0.1","R2",11.5
"sham_27_Oxygen.csv",497.4,27,"0.1","R2",11.5
"sham_27_Oxygen.csv",498.42,27,"0.1","R2",11.53
"sham_27_Oxygen.csv",499.42,27,"0.1","R2",11.52
"sham_27_Oxygen.csv",500.42,27,"0.1","R2",11.53
"sham_27_Oxygen.csv",501.43,27,"0.1","R2",11.54
"sham_27_Oxygen.csv",502.43,27,"0.1","R2",11.53
"sham_27_Oxygen.csv",503.43,27,"0.1","R2",11.52
"sham_27_Oxygen.csv",504.43,27,"0.1","R2",11.52
"sham_27_Oxygen.csv",505.43,27,"0.1","R2",11.5
"sham_27_Oxygen.csv",506.43,27,"0.1","R2",11.5
"sham_27_Oxygen.csv",507.45,27,"0.1","R2",11.52
"sham_27_Oxygen.csv",508.45,27,"0.1","R2",11.5
"sham_27_Oxygen.csv",509.45,27,"0.1","R2",11.5
"sham_27_Oxygen.csv",510.47,27,"0.1","R2",11.49
"sham_27_Oxygen.csv",511.47,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",512.47,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",513.47,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",514.47,27,"0.1","R2",11.48
"sham_27_Oxygen.csv",515.47,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",516.48,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",517.48,27,"0.1","R2",11.42
"sham_27_Oxygen.csv",518.48,27,"0.1","R2",11.45
"sham_27_Oxygen.csv",519.48,27,"0.1","R2",11.44
"sham_27_Oxygen.csv",520.48,27,"0.1","R2",11.44
"sham_27_Oxygen.csv",521.48,27,"0.1","R2",11.44
"sham_27_Oxygen.csv",522.48,27,"0.1","R2",11.42
"sham_27_Oxygen.csv",523.5,27,"0.1","R2",11.41
"sham_27_Oxygen.csv",524.5,27,"0.1","R2",11.41
"sham_27_Oxygen.csv",525.5,27,"0.1","R2",11.41
"sham_27_Oxygen.csv",526.5,27,"0.1","R2",11.41
"sham_27_Oxygen.csv",527.5,27,"0.1","R2",11.4
"sham_27_Oxygen.csv",528.5,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",529.5,27,"0.1","R2",11.4
"sham_27_Oxygen.csv",530.52,27,"0.1","R2",11.4
"sham_27_Oxygen.csv",531.52,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",532.52,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",533.52,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",534.53,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",535.53,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",536.53,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",537.55,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",538.55,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",539.55,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",540.55,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",541.55,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",542.55,27,"0.1","R2",11.34
"sham_27_Oxygen.csv",543.57,27,"0.1","R2",11.34
"sham_27_Oxygen.csv",544.57,27,"0.1","R2",11.34
"sham_27_Oxygen.csv",545.57,27,"0.1","R2",11.34
"sham_27_Oxygen.csv",546.57,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",547.58,27,"0.1","R2",11.33
"sham_27_Oxygen.csv",548.58,27,"0.1","R2",11.34
"sham_27_Oxygen.csv",549.58,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",550.58,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",551.58,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",552.58,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",553.58,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",554.6,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",555.6,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",556.6,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",557.6,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",558.6,27,"0.1","R2",11.42
"sham_27_Oxygen.csv",559.6,27,"0.1","R2",11.45
"sham_27_Oxygen.csv",560.6,27,"0.1","R2",11.44
"sham_27_Oxygen.csv",561.6,27,"0.1","R2",11.45
"sham_27_Oxygen.csv",562.6,27,"0.1","R2",11.45
"sham_27_Oxygen.csv",563.62,27,"0.1","R2",11.45
"sham_27_Oxygen.csv",564.62,27,"0.1","R2",11.45
"sham_27_Oxygen.csv",565.62,27,"0.1","R2",11.46
"sham_27_Oxygen.csv",566.62,27,"0.1","R2",11.44
"sham_27_Oxygen.csv",567.62,27,"0.1","R2",11.44
"sham_27_Oxygen.csv",568.62,27,"0.1","R2",11.44
"sham_27_Oxygen.csv",569.63,27,"0.1","R2",11.42
"sham_27_Oxygen.csv",570.63,27,"0.1","R2",11.42
"sham_27_Oxygen.csv",571.63,27,"0.1","R2",11.41
"sham_27_Oxygen.csv",572.65,27,"0.1","R2",11.42
"sham_27_Oxygen.csv",573.65,27,"0.1","R2",11.41
"sham_27_Oxygen.csv",574.65,27,"0.1","R2",11.4
"sham_27_Oxygen.csv",575.65,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",576.65,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",577.65,27,"0.1","R2",11.4
"sham_27_Oxygen.csv",578.67,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",579.67,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",580.67,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",581.67,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",582.67,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",583.68,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",584.68,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",585.68,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",586.68,27,"0.1","R2",11.34
"sham_27_Oxygen.csv",587.7,27,"0.1","R2",11.34
"sham_27_Oxygen.csv",588.7,27,"0.1","R2",11.33
"sham_27_Oxygen.csv",589.7,27,"0.1","R2",11.33
"sham_27_Oxygen.csv",590.7,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",591.72,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",592.72,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",593.72,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",594.72,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",595.72,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",596.72,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",597.73,27,"0.1","R2",11.33
"sham_27_Oxygen.csv",598.73,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",599.73,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",600.75,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",601.75,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",602.75,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",603.75,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",604.77,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",605.77,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",606.77,27,"0.1","R2",11.33
"sham_27_Oxygen.csv",607.77,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",608.77,27,"0.1","R2",11.33
"sham_27_Oxygen.csv",609.78,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",610.78,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",611.78,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",612.78,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",613.78,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",614.8,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",615.8,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",616.8,27,"0.1","R2",11.29
"sham_27_Oxygen.csv",617.8,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",618.8,27,"0.1","R2",11.34
"sham_27_Oxygen.csv",619.8,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",620.8,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",621.82,27,"0.1","R2",11.4
"sham_27_Oxygen.csv",622.82,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",623.82,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",624.82,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",625.82,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",626.83,27,"0.1","R2",11.38
"sham_27_Oxygen.csv",627.83,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",628.83,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",629.83,27,"0.1","R2",11.37
"sham_27_Oxygen.csv",630.85,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",631.85,27,"0.1","R2",11.36
"sham_27_Oxygen.csv",632.85,27,"0.1","R2",11.34
"sham_27_Oxygen.csv",633.85,27,"0.1","R2",11.34
"sham_27_Oxygen.csv",634.85,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",635.85,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",636.85,27,"0.1","R2",11.33
"sham_27_Oxygen.csv",637.87,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",638.87,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",639.87,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",640.87,27,"0.1","R2",11.29
"sham_27_Oxygen.csv",641.87,27,"0.1","R2",11.29
"sham_27_Oxygen.csv",642.87,27,"0.1","R2",11.29
"sham_27_Oxygen.csv",643.87,27,"0.1","R2",11.29
"sham_27_Oxygen.csv",644.87,27,"0.1","R2",11.29
"sham_27_Oxygen.csv",645.88,27,"0.1","R2",11.28
"sham_27_Oxygen.csv",646.88,27,"0.1","R2",11.26
"sham_27_Oxygen.csv",647.88,27,"0.1","R2",11.26
"sham_27_Oxygen.csv",648.88,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",649.88,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",650.88,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",651.9,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",652.9,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",653.92,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",654.92,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",655.92,27,"0.1","R2",11.28
"sham_27_Oxygen.csv",656.93,27,"0.1","R2",11.26
"sham_27_Oxygen.csv",657.93,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",658.93,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",659.93,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",660.93,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",661.95,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",662.95,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",663.95,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",664.95,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",665.95,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",666.97,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",667.97,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",668.97,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",669.97,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",670.97,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",671.97,27,"0.1","R2",11.22
"sham_27_Oxygen.csv",672.98,27,"0.1","R2",11.22
"sham_27_Oxygen.csv",673.98,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",674.98,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",675.98,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",676.98,27,"0.1","R2",11.28
"sham_27_Oxygen.csv",677.98,27,"0.1","R2",11.29
"sham_27_Oxygen.csv",678.98,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",679.98,27,"0.1","R2",11.32
"sham_27_Oxygen.csv",681,27,"0.1","R2",11.33
"sham_27_Oxygen.csv",682,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",683,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",684,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",685.02,27,"0.1","R2",11.29
"sham_27_Oxygen.csv",686.02,27,"0.1","R2",11.29
"sham_27_Oxygen.csv",687.03,27,"0.1","R2",11.28
"sham_27_Oxygen.csv",688.03,27,"0.1","R2",11.3
"sham_27_Oxygen.csv",689.03,27,"0.1","R2",11.29
"sham_27_Oxygen.csv",690.03,27,"0.1","R2",11.28
"sham_27_Oxygen.csv",691.03,27,"0.1","R2",11.26
"sham_27_Oxygen.csv",692.05,27,"0.1","R2",11.26
"sham_27_Oxygen.csv",693.05,27,"0.1","R2",11.26
"sham_27_Oxygen.csv",694.07,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",695.07,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",696.07,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",697.08,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",698.08,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",699.08,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",700.1,27,"0.1","R2",11.22
"sham_27_Oxygen.csv",701.1,27,"0.1","R2",11.22
"sham_27_Oxygen.csv",702.1,27,"0.1","R2",11.21
"sham_27_Oxygen.csv",703.1,27,"0.1","R2",11.2
"sham_27_Oxygen.csv",704.1,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",705.1,27,"0.1","R2",11.2
"sham_27_Oxygen.csv",706.1,27,"0.1","R2",11.2
"sham_27_Oxygen.csv",707.12,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",708.12,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",709.12,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",710.12,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",711.12,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",712.13,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",713.13,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",714.13,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",715.13,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",716.15,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",717.15,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",718.17,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",719.17,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",720.17,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",721.17,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",722.17,27,"0.1","R2",11.16
"sham_27_Oxygen.csv",723.18,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",724.18,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",725.18,27,"0.1","R2",11.16
"sham_27_Oxygen.csv",726.18,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",727.18,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",728.18,27,"0.1","R2",11.14
"sham_27_Oxygen.csv",729.2,27,"0.1","R2",11.16
"sham_27_Oxygen.csv",730.2,27,"0.1","R2",11.14
"sham_27_Oxygen.csv",731.2,27,"0.1","R2",11.21
"sham_27_Oxygen.csv",732.2,27,"0.1","R2",11.21
"sham_27_Oxygen.csv",733.2,27,"0.1","R2",11.22
"sham_27_Oxygen.csv",734.22,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",735.22,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",736.22,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",737.22,27,"0.1","R2",11.25
"sham_27_Oxygen.csv",738.23,27,"0.1","R2",11.22
"sham_27_Oxygen.csv",739.23,27,"0.1","R2",11.24
"sham_27_Oxygen.csv",740.23,27,"0.1","R2",11.22
"sham_27_Oxygen.csv",741.23,27,"0.1","R2",11.2
"sham_27_Oxygen.csv",742.23,27,"0.1","R2",11.22
"sham_27_Oxygen.csv",743.25,27,"0.1","R2",11.21
"sham_27_Oxygen.csv",744.25,27,"0.1","R2",11.21
"sham_27_Oxygen.csv",745.25,27,"0.1","R2",11.2
"sham_27_Oxygen.csv",746.25,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",747.25,27,"0.1","R2",11.21
"sham_27_Oxygen.csv",748.27,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",749.27,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",750.27,27,"0.1","R2",11.18
"sham_27_Oxygen.csv",751.27,27,"0.1","R2",11.16
"sham_27_Oxygen.csv",752.27,27,"0.1","R2",11.14
"sham_27_Oxygen.csv",753.27,27,"0.1","R2",11.14
"sham_27_Oxygen.csv",754.27,27,"0.1","R2",11.14
"sham_27_Oxygen.csv",755.28,27,"0.1","R2",11.14
"sham_27_Oxygen.csv",756.28,27,"0.1","R2",11.13
"sham_27_Oxygen.csv",757.28,27,"0.1","R2",11.13
"sham_27_Oxygen.csv",758.28,27,"0.1","R2",11.12
"sham_27_Oxygen.csv",759.3,27,"0.1","R2",11.14
"sham_27_Oxygen.csv",760.3,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",761.3,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",762.3,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",763.3,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",764.3,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",765.3,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",766.3,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",767.3,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",768.3,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",769.32,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",770.32,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",771.32,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",772.33,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",773.33,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",774.33,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",775.33,27,"0.1","R2",11.06
"sham_27_Oxygen.csv",776.35,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",777.35,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",778.35,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",779.35,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",780.37,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",781.37,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",782.37,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",783.37,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",784.37,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",785.37,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",786.38,27,"0.1","R2",11.14
"sham_27_Oxygen.csv",787.38,27,"0.1","R2",11.16
"sham_27_Oxygen.csv",788.38,27,"0.1","R2",11.16
"sham_27_Oxygen.csv",789.38,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",790.38,27,"0.1","R2",11.17
"sham_27_Oxygen.csv",791.4,27,"0.1","R2",11.16
"sham_27_Oxygen.csv",792.4,27,"0.1","R2",11.16
"sham_27_Oxygen.csv",793.4,27,"0.1","R2",11.16
"sham_27_Oxygen.csv",794.4,27,"0.1","R2",11.16
"sham_27_Oxygen.csv",795.4,27,"0.1","R2",11.14
"sham_27_Oxygen.csv",796.4,27,"0.1","R2",11.13
"sham_27_Oxygen.csv",797.4,27,"0.1","R2",11.13
"sham_27_Oxygen.csv",798.42,27,"0.1","R2",11.13
"sham_27_Oxygen.csv",799.42,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",800.43,27,"0.1","R2",11.12
"sham_27_Oxygen.csv",801.43,27,"0.1","R2",11.12
"sham_27_Oxygen.csv",802.45,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",803.45,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",804.45,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",805.45,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",806.45,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",807.45,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",808.45,27,"0.1","R2",11.06
"sham_27_Oxygen.csv",809.45,27,"0.1","R2",11.06
"sham_27_Oxygen.csv",810.47,27,"0.1","R2",11.05
"sham_27_Oxygen.csv",811.47,27,"0.1","R2",11.06
"sham_27_Oxygen.csv",812.47,27,"0.1","R2",11.05
"sham_27_Oxygen.csv",813.47,27,"0.1","R2",11.05
"sham_27_Oxygen.csv",814.47,27,"0.1","R2",11.04
"sham_27_Oxygen.csv",815.47,27,"0.1","R2",11.05
"sham_27_Oxygen.csv",816.48,27,"0.1","R2",11.02
"sham_27_Oxygen.csv",817.48,27,"0.1","R2",11.02
"sham_27_Oxygen.csv",818.48,27,"0.1","R2",11.02
"sham_27_Oxygen.csv",819.48,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",820.48,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",821.48,27,"0.1","R2",11.02
"sham_27_Oxygen.csv",822.48,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",823.48,27,"0.1","R2",11.02
"sham_27_Oxygen.csv",824.48,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",825.5,27,"0.1","R2",11.02
"sham_27_Oxygen.csv",826.5,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",827.5,27,"0.1","R2",11
"sham_27_Oxygen.csv",828.5,27,"0.1","R2",11
"sham_27_Oxygen.csv",829.5,27,"0.1","R2",11
"sham_27_Oxygen.csv",830.5,27,"0.1","R2",11
"sham_27_Oxygen.csv",831.5,27,"0.1","R2",11
"sham_27_Oxygen.csv",832.5,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",833.5,27,"0.1","R2",11
"sham_27_Oxygen.csv",834.5,27,"0.1","R2",11.04
"sham_27_Oxygen.csv",835.5,27,"0.1","R2",11
"sham_27_Oxygen.csv",836.52,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",837.52,27,"0.1","R2",11
"sham_27_Oxygen.csv",838.52,27,"0.1","R2",11.02
"sham_27_Oxygen.csv",839.52,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",840.52,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",841.53,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",842.53,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",843.53,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",844.53,27,"0.1","R2",11.06
"sham_27_Oxygen.csv",845.53,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",846.53,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",847.53,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",848.53,27,"0.1","R2",11.1
"sham_27_Oxygen.csv",849.53,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",850.53,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",851.55,27,"0.1","R2",11.09
"sham_27_Oxygen.csv",852.55,27,"0.1","R2",11.06
"sham_27_Oxygen.csv",853.55,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",854.55,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",855.55,27,"0.1","R2",11.08
"sham_27_Oxygen.csv",856.55,27,"0.1","R2",11.05
"sham_27_Oxygen.csv",857.57,27,"0.1","R2",11.04
"sham_27_Oxygen.csv",858.57,27,"0.1","R2",11.05
"sham_27_Oxygen.csv",859.57,27,"0.1","R2",11.04
"sham_27_Oxygen.csv",860.57,27,"0.1","R2",11.02
"sham_27_Oxygen.csv",861.57,27,"0.1","R2",11.02
"sham_27_Oxygen.csv",862.57,27,"0.1","R2",11.04
"sham_27_Oxygen.csv",863.57,27,"0.1","R2",11
"sham_27_Oxygen.csv",864.57,27,"0.1","R2",11.01
"sham_27_Oxygen.csv",865.57,27,"0.1","R2",11
"sham_27_Oxygen.csv",866.57,27,"0.1","R2",11
"sham_27_Oxygen.csv",867.58,27,"0.1","R2",10.99
"sham_27_Oxygen.csv",868.58,27,"0.1","R2",10.99
"sham_27_Oxygen.csv",869.58,27,"0.1","R2",10.99
"sham_27_Oxygen.csv",870.58,27,"0.1","R2",10.99
"sham_27_Oxygen.csv",871.58,27,"0.1","R2",10.97
"sham_27_Oxygen.csv",872.58,27,"0.1","R2",10.97
"sham_27_Oxygen.csv",873.6,27,"0.1","R2",10.97
"sham_27_Oxygen.csv",874.6,27,"0.1","R2",10.96
"sham_27_Oxygen.csv",875.6,27,"0.1","R2",10.96
"sham_27_Oxygen.csv",876.6,27,"0.1","R2",10.95
"sham_27_Oxygen.csv",877.6,27,"0.1","R2",10.96
"sham_27_Oxygen.csv",878.6,27,"0.1","R2",10.96
"sham_27_Oxygen.csv",879.62,27,"0.1","R2",10.96
"sham_27_Oxygen.csv",880.62,27,"0.1","R2",10.95
