T,Dose,Replicate,Time,Oxygen,Well
15,0.0125,A,700.1,12.08,A1
15,0.0125,A,701.1,12.07,A1
15,0.0125,A,702.1,12.07,A1
15,0.0125,A,703.1,12.08,A1
15,0.0125,A,704.1,12.08,A1
15,0.0125,A,705.1,12.08,A1
15,0.0125,A,706.1,12.08,A1
15,0.0125,A,707.12,12.08,A1
15,0.0125,A,708.12,12.08,A1
15,0.0125,A,709.12,12.07,A1
15,0.0125,A,710.12,12.07,A1
15,0.0125,A,711.12,12.07,A1
15,0.0125,A,712.13,12.08,A1
15,0.0125,A,713.13,12.08,A1
15,0.0125,A,714.13,12.07,A1
15,0.0125,A,715.13,12.08,A1
15,0.0125,A,716.15,12.05,A1
15,0.0125,A,717.15,12.07,A1
15,0.0125,A,718.17,12.07,A1
15,0.0125,A,719.17,12.07,A1
15,0.0125,A,720.17,12.08,A1
15,0.0125,A,721.17,12.08,A1
15,0.0125,A,722.17,12.07,A1
15,0.0125,A,723.18,12.07,A1
15,0.0125,A,724.18,12.05,A1
15,0.0125,A,725.18,12.07,A1
15,0.0125,A,726.18,12.05,A1
15,0.0125,A,727.18,12.07,A1
15,0.0125,A,728.18,12.07,A1
15,0.0125,A,729.2,12.07,A1
15,0.0125,A,730.2,12.07,A1
15,0.0125,A,731.2,12.03,A1
15,0.0125,A,732.2,12.05,A1
15,0.0125,A,733.2,12.05,A1
15,0.0125,A,734.22,12.07,A1
15,0.0125,A,735.22,12.07,A1
15,0.0125,A,736.22,12.07,A1
15,0.0125,A,737.22,12.05,A1
15,0.0125,A,738.23,12.03,A1
15,0.0125,A,739.23,12.03,A1
15,0.0125,A,740.23,12.05,A1
15,0.0125,A,741.23,12.07,A1
15,0.0125,A,742.23,12.07,A1
15,0.0125,A,743.25,12.05,A1
15,0.0125,A,744.25,12.05,A1
15,0.0125,A,745.25,12.03,A1
15,0.0125,A,746.25,12.03,A1
15,0.0125,A,747.25,12.05,A1
15,0.0125,A,748.27,12.05,A1
15,0.0125,A,749.27,12.05,A1
15,0.0125,A,750.27,12.07,A1
15,0.0125,A,751.27,12.05,A1
15,0.0125,A,752.27,12.03,A1
15,0.0125,A,753.27,12.03,A1
15,0.0125,A,754.27,12.03,A1
15,0.0125,A,755.28,12.05,A1
15,0.0125,A,756.28,12.05,A1
15,0.0125,A,757.28,12.07,A1
15,0.0125,A,758.28,12.03,A1
15,0.0125,A,759.3,12.02,A1
15,0.0125,A,760.3,12.02,A1
15,0.0125,A,761.3,12.05,A1
15,0.0125,A,762.3,12.03,A1
15,0.0125,A,763.3,12.05,A1
15,0.0125,A,764.3,12.05,A1
15,0.0125,A,765.3,12.03,A1
15,0.0125,A,766.3,12.02,A1
15,0.0125,A,767.3,12.02,A1
15,0.0125,A,768.3,12.02,A1
15,0.0125,A,769.32,12.03,A1
15,0.0125,A,770.32,12.03,A1
15,0.0125,A,771.32,12.03,A1
15,0.0125,A,772.33,12.03,A1
15,0.0125,A,773.33,12.03,A1
15,0.0125,A,774.33,12.02,A1
15,0.0125,A,775.33,12.02,A1
15,0.0125,A,776.35,12.02,A1
15,0.0125,A,777.35,12.03,A1
15,0.0125,A,778.35,12.03,A1
15,0.0125,A,779.35,12.05,A1
15,0.0125,A,780.37,12.03,A1
15,0.0125,A,781.37,12.03,A1
15,0.0125,A,782.37,12.0,A1
15,0.0125,A,783.37,12.02,A1
15,0.0125,A,784.37,12.03,A1
15,0.0125,A,785.37,12.03,A1
15,0.0125,A,786.38,12.03,A1
15,0.0125,A,787.38,12.02,A1
15,0.0125,A,788.38,12.03,A1
15,0.0125,A,789.38,12.0,A1
15,0.0125,A,790.38,12.02,A1
15,0.0125,A,791.4,12.02,A1
15,0.0125,A,792.4,12.02,A1
15,0.0125,A,793.4,12.02,A1
15,0.0125,A,794.4,12.02,A1
15,0.0125,A,795.4,12.0,A1
15,0.0125,A,796.4,12.02,A1
15,0.0125,A,797.4,11.98,A1
15,0.0125,A,798.42,12.0,A1
15,0.0125,A,799.42,12.0,A1
15,0.0125,A,800.43,12.02,A1
15,0.0125,A,801.43,12.02,A1
15,0.0125,A,802.45,12.0,A1
15,0.0125,A,803.45,12.0,A1
15,0.0125,A,804.45,12.0,A1
15,0.0125,A,805.45,12.02,A1
15,0.0125,A,806.45,12.0,A1
15,0.0125,A,807.45,12.02,A1
15,0.0125,A,808.45,12.0,A1
15,0.0125,A,809.45,12.0,A1
15,0.0125,A,810.47,12.0,A1
15,0.0125,A,811.47,12.0,A1
15,0.0125,A,812.47,12.0,A1
15,0.0125,A,813.47,12.0,A1
15,0.0125,A,814.47,12.0,A1
15,0.0125,A,815.47,12.02,A1
15,0.0125,A,816.48,12.0,A1
15,0.0125,A,817.48,12.02,A1
15,0.0125,A,818.48,11.98,A1
15,0.0125,A,819.48,12.0,A1
15,0.0125,A,820.48,12.0,A1
15,0.0125,A,821.48,12.0,A1
15,0.0125,A,822.48,12.0,A1
15,0.0125,A,823.48,12.0,A1
15,0.0125,A,824.48,12.0,A1
15,0.0125,A,825.5,11.98,A1
15,0.0125,A,826.5,11.98,A1
15,0.0125,A,827.5,12.0,A1
15,0.0125,A,828.5,12.0,A1
15,0.0125,A,829.5,12.0,A1
15,0.0125,A,830.5,12.0,A1
15,0.0125,A,831.5,12.0,A1
15,0.0125,A,832.5,11.98,A1
15,0.0125,A,833.5,11.97,A1
15,0.0125,A,834.5,12.0,A1
15,0.0125,A,835.5,11.98,A1
15,0.0125,A,836.52,11.98,A1
15,0.0125,A,837.52,11.98,A1
15,0.0125,A,838.52,11.98,A1
15,0.0125,A,839.52,11.98,A1
15,0.0125,A,840.52,11.98,A1
15,0.0125,A,841.53,11.98,A1
15,0.0125,A,842.53,12.0,A1
15,0.0125,A,843.53,11.98,A1
15,0.0125,A,844.53,12.0,A1
15,0.0125,A,845.53,11.98,A1
15,0.0125,A,846.53,11.97,A1
15,0.0125,A,847.53,11.97,A1
15,0.0125,A,848.53,11.97,A1
15,0.0125,A,849.53,11.98,A1
15,0.0125,A,850.53,11.98,A1
15,0.0125,A,851.55,11.98,A1
15,0.0125,A,852.55,11.98,A1
15,0.0125,A,853.55,11.97,A1
15,0.0125,A,854.55,11.97,A1
15,0.0125,A,855.55,11.95,A1
15,0.0125,A,856.55,11.97,A1
15,0.0125,A,857.57,11.98,A1
15,0.0125,A,858.57,11.97,A1
15,0.0125,A,859.57,11.97,A1
15,0.0125,A,860.57,11.97,A1
15,0.0125,A,861.57,11.97,A1
15,0.0125,A,862.57,11.97,A1
15,0.0125,A,863.57,11.97,A1
15,0.0125,A,864.57,11.97,A1
15,0.0125,A,865.57,11.98,A1
15,0.0125,A,866.57,11.98,A1
15,0.0125,A,867.58,11.95,A1
15,0.0125,A,868.58,11.95,A1
15,0.0125,A,869.58,11.95,A1
15,0.0125,A,870.58,11.97,A1
15,0.0125,A,871.58,11.97,A1
15,0.0125,A,872.58,11.98,A1
15,0.0125,A,873.6,11.97,A1
15,0.0125,A,874.6,11.97,A1
15,0.0125,A,875.6,11.93,A1
15,0.0125,A,876.6,11.95,A1
15,0.0125,A,877.6,11.93,A1
15,0.0125,A,878.6,11.95,A1
15,0.0125,A,879.62,11.97,A1
15,0.0125,A,880.62,11.93,A1
15,0.0125,A,881.62,11.95,A1
15,0.0125,A,882.63,11.95,A1
15,0.0125,A,883.63,11.93,A1
15,0.0125,A,884.63,11.95,A1
15,0.0125,A,885.63,11.95,A1
15,0.0125,A,886.63,11.95,A1
15,0.0125,A,887.65,11.95,A1
15,0.0125,A,888.65,11.95,A1
15,0.0125,A,889.65,11.95,A1
15,0.0125,A,890.65,11.93,A1
15,0.0125,A,891.65,11.93,A1
15,0.0125,A,892.65,11.93,A1
15,0.0125,A,893.67,11.93,A1
15,0.0125,A,894.67,11.95,A1
15,0.0125,A,895.67,11.93,A1
15,0.0125,A,896.68,11.93,A1
15,0.0125,A,897.68,11.92,A1
15,0.0125,A,898.68,11.95,A1
15,0.0125,A,899.7,11.95,A1
15,0.0125,A,900.7,11.93,A1
15,0.0125,A,901.7,11.93,A1
15,0.0125,A,902.7,11.95,A1
15,0.0125,A,903.7,11.93,A1
15,0.0125,A,904.7,11.93,A1
15,0.0125,A,905.7,11.92,A1
15,0.0125,A,906.7,11.93,A1
15,0.0125,A,907.7,11.93,A1
15,0.0125,A,908.7,11.95,A1
15,0.0125,A,909.72,11.93,A1
15,0.0125,A,910.72,11.93,A1
15,0.0125,A,911.72,11.92,A1
15,0.0125,A,912.72,11.92,A1
15,0.0125,A,913.73,11.92,A1
15,0.0125,A,914.73,11.93,A1
15,0.0125,A,915.73,11.95,A1
15,0.0125,A,916.73,11.92,A1
15,0.0125,A,917.73,11.92,A1
15,0.0125,A,918.73,11.92,A1
15,0.0125,A,919.75,11.92,A1
15,0.0125,A,920.75,11.92,A1
15,0.0125,A,921.75,11.93,A1
15,0.0125,A,922.75,11.92,A1
15,0.0125,A,923.75,11.93,A1
15,0.0125,A,924.75,11.92,A1
15,0.0125,A,925.77,11.92,A1
15,0.0125,A,926.77,11.92,A1
15,0.0125,A,927.77,11.93,A1
15,0.0125,A,928.77,11.92,A1
15,0.0125,A,929.78,11.95,A1
15,0.0125,A,930.78,11.92,A1
15,0.0125,A,931.78,11.92,A1
15,0.0125,A,932.78,11.9,A1
15,0.0125,A,933.8,11.9,A1
15,0.0125,A,934.8,11.93,A1
15,0.0125,A,935.82,11.92,A1
15,0.0125,A,936.82,11.93,A1
15,0.0125,A,937.82,11.92,A1
15,0.0125,A,938.82,11.9,A1
15,0.0125,A,939.82,11.9,A1
15,0.0125,A,940.82,11.9,A1
15,0.0125,A,941.83,11.9,A1
15,0.0125,A,942.83,11.9,A1
15,0.0125,A,943.85,11.92,A1
15,0.0125,A,944.85,11.92,A1
15,0.0125,A,945.85,11.9,A1
15,0.0125,A,946.85,11.88,A1
15,0.0125,A,947.87,11.88,A1
15,0.0125,A,948.87,11.88,A1
15,0.0125,A,949.87,11.92,A1
15,0.0125,A,950.88,11.9,A1
15,0.0125,A,951.88,11.92,A1
15,0.0125,A,952.88,11.92,A1
15,0.0125,A,953.9,11.88,A1
15,0.0125,A,954.9,11.88,A1
15,0.0125,A,955.9,11.9,A1
15,0.0125,A,956.9,11.9,A1
15,0.0125,A,957.9,11.88,A1
15,0.0125,A,958.9,11.9,A1
15,0.0125,A,959.9,11.88,A1
15,0.0125,A,960.9,11.9,A1
15,0.0125,A,961.9,11.87,A1
15,0.0125,A,962.9,11.88,A1
15,0.0125,A,963.92,11.87,A1
15,0.0125,A,964.92,11.88,A1
15,0.0125,A,965.92,11.88,A1
15,0.0125,A,966.93,11.88,A1
15,0.0125,A,967.93,11.9,A1
15,0.0125,A,968.93,11.88,A1
15,0.0125,A,969.95,11.87,A1
15,0.0125,A,970.95,11.88,A1
15,0.0125,A,971.95,11.9,A1
15,0.0125,A,972.95,11.9,A1
15,0.0125,A,973.95,11.88,A1
15,0.0125,A,974.97,11.87,A1
15,0.0125,A,975.97,11.88,A1
15,0.0125,A,976.97,11.88,A1
15,0.0125,A,977.97,11.88,A1
15,0.0125,A,978.97,11.88,A1
15,0.0125,A,979.98,11.88,A1
15,0.0125,A,980.98,11.88,A1
15,0.0125,A,981.98,11.88,A1
15,0.0125,A,982.98,11.87,A1
15,0.0125,A,984.0,11.87,A1
15,0.0125,A,985.0,11.87,A1
15,0.0125,A,986.0,11.9,A1
15,0.0125,A,987.0,11.88,A1
15,0.0125,A,988.0,11.88,A1
15,0.0125,A,989.0,11.87,A1
15,0.0125,A,990.02,11.88,A1
15,0.0125,A,991.02,11.87,A1
15,0.0125,A,992.02,11.87,A1
15,0.0125,A,993.02,11.87,A1
15,0.0125,A,994.02,11.88,A1
15,0.0125,A,995.03,11.88,A1
15,0.0125,A,996.03,11.87,A1
15,0.0125,A,997.03,11.87,A1
15,0.0125,A,998.03,11.85,A1
15,0.0125,A,999.03,11.87,A1
15,0.0125,A,1000.05,11.87,A1
15,0.0125,A,1001.05,11.88,A1
15,0.0125,A,1002.05,11.87,A1
15,0.0125,A,1003.05,11.87,A1
15,0.0125,A,1004.07,11.85,A1
15,0.0125,A,1005.07,11.83,A1
15,0.0125,A,1006.07,11.87,A1
15,0.0125,A,1007.07,11.87,A1
15,0.0125,A,1008.07,11.87,A1
15,0.0125,A,1009.07,11.88,A1
15,0.0125,A,1010.08,11.87,A1
15,0.0125,A,1011.08,11.83,A1
15,0.0125,A,1012.08,11.85,A1
15,0.0125,A,1013.1,11.87,A1
15,0.0125,A,1014.1,11.87,A1
15,0.0125,A,1015.1,11.88,A1
15,0.0125,A,1016.1,11.87,A1
15,0.0125,A,1017.1,11.85,A1
15,0.0125,A,1018.1,11.85,A1
15,0.0125,A,1019.1,11.83,A1
15,0.0125,A,1020.12,11.83,A1
15,0.0125,A,1021.12,11.83,A1
15,0.0125,A,1022.12,11.87,A1
15,0.0125,A,1023.13,11.87,A1
15,0.0125,A,1024.13,11.85,A1
15,0.0125,A,1025.13,11.83,A1
15,0.0125,A,1026.13,11.85,A1
15,0.0125,A,1027.15,11.85,A1
15,0.0125,A,1028.15,11.85,A1
15,0.0125,A,1029.15,11.85,A1
15,0.0125,A,1030.15,11.85,A1
15,0.0125,A,1031.15,11.85,A1
15,0.0125,A,1032.17,11.85,A1
15,0.0125,A,1033.17,11.83,A1
15,0.0125,A,1034.17,11.82,A1
15,0.0125,A,1035.17,11.85,A1
15,0.0125,A,1036.18,11.85,A1
15,0.0125,A,1037.18,11.85,A1
15,0.0125,A,1038.18,11.85,A1
15,0.0125,A,1039.18,11.83,A1
15,0.0125,A,1040.18,11.83,A1
15,0.0125,A,1041.2,11.82,A1
15,0.0125,A,1042.2,11.83,A1
15,0.0125,A,1043.2,11.83,A1
15,0.0125,A,1044.2,11.83,A1
15,0.0125,A,1045.2,11.83,A1
15,0.0125,A,1046.2,11.82,A1
15,0.0125,A,1047.22,11.83,A1
15,0.0125,A,1048.22,11.82,A1
15,0.0125,A,1049.22,11.82,A1
15,0.0125,A,1050.23,11.83,A1
15,0.0125,A,1051.23,11.83,A1
15,0.0125,A,1052.23,11.83,A1
15,0.0125,A,1053.23,11.83,A1
15,0.0125,A,1054.23,11.82,A1
15,0.0125,A,1055.23,11.8,A1
15,0.0125,A,1056.23,11.82,A1
15,0.0125,A,1057.25,11.82,A1
15,0.0125,A,1058.25,11.83,A1
15,0.0125,A,1059.25,11.82,A1
15,0.0125,A,1060.25,11.82,A1
15,0.0125,A,1061.25,11.82,A1
15,0.0125,A,1062.27,11.8,A1
15,0.0125,A,1063.27,11.82,A1
15,0.0125,A,1064.28,11.82,A1
15,0.0125,A,1065.28,11.82,A1
15,0.0125,A,1066.28,11.82,A1
15,0.0125,A,1067.28,11.83,A1
15,0.0125,A,1068.28,11.82,A1
15,0.0125,A,1069.3,11.8,A1
15,0.0125,A,1070.3,11.8,A1
15,0.0125,A,1071.3,11.8,A1
15,0.0125,A,1072.3,11.82,A1
15,0.0125,A,1073.3,11.82,A1
15,0.0125,A,1074.3,11.82,A1
15,0.0125,A,1075.32,11.82,A1
15,0.0125,A,1076.32,11.8,A1
15,0.0125,A,1077.32,11.78,A1
15,0.0125,A,1078.32,11.8,A1
15,0.0125,A,1079.32,11.8,A1
15,0.0125,A,1080.32,11.82,A1
15,0.0125,A,1081.33,11.8,A1
15,0.0125,A,1082.33,11.82,A1
15,0.0125,A,1083.33,11.8,A1
15,0.0125,A,1084.33,11.78,A1
15,0.0125,A,1085.33,11.78,A1
15,0.0125,A,1086.35,11.8,A1
15,0.0125,A,1087.35,11.8,A1
15,0.0125,A,1088.35,11.8,A1
15,0.0125,A,1089.35,11.78,A1
15,0.0125,A,1090.37,11.8,A1
15,0.0125,A,1091.37,11.78,A1
15,0.0125,A,1092.37,11.78,A1
15,0.0125,A,1093.38,11.8,A1
15,0.0125,A,1094.38,11.8,A1
15,0.0125,A,1095.38,11.82,A1
15,0.0125,A,1096.38,11.82,A1
15,0.0125,A,1097.38,11.78,A1
15,0.0125,A,1098.4,11.78,A1
15,0.0125,A,1099.4,11.78,A1
15,0.0125,A,1100.4,11.8,A1
15,0.0125,A,1101.4,11.78,A1
15,0.0125,A,1102.4,11.8,A1
15,0.0125,A,1103.42,11.8,A1
15,0.0125,A,1104.42,11.78,A1
15,0.0125,A,1105.42,11.78,A1
15,0.0125,A,1106.42,11.77,A1
15,0.0125,A,1107.43,11.78,A1
15,0.0125,A,1108.43,11.78,A1
15,0.0125,A,1109.43,11.78,A1
15,0.0125,A,1110.43,11.78,A1
15,0.0125,A,1111.45,11.77,A1
15,0.0125,A,1112.45,11.78,A1
15,0.0125,A,1113.45,11.78,A1
15,0.0125,A,1114.45,11.77,A1
15,0.0125,A,1115.47,11.77,A1
15,0.0125,A,1116.47,11.78,A1
15,0.0125,A,1117.47,11.78,A1
15,0.0125,A,1118.47,11.8,A1
15,0.0125,A,1119.48,11.8,A1
15,0.0125,A,1120.48,11.75,A1
15,0.0125,A,1121.48,11.77,A1
15,0.0125,A,1122.48,11.77,A1
15,0.0125,A,1123.5,11.78,A1
15,0.0125,A,1124.5,11.78,A1
15,0.0125,A,1125.5,11.78,A1
15,0.0125,A,1126.52,11.78,A1
15,0.0125,A,1127.52,11.77,A1
15,0.0125,A,1128.53,11.75,A1
15,0.0125,A,1129.53,11.77,A1
15,0.0125,A,1130.53,11.75,A1
15,0.0125,A,1131.53,11.78,A1
15,0.0125,A,1132.53,11.75,A1
15,0.0125,A,1133.53,11.77,A1
15,0.0125,A,1134.53,11.75,A1
15,0.0125,A,1135.53,11.75,A1
15,0.0125,A,1136.55,11.77,A1
15,0.0125,A,1137.55,11.77,A1
15,0.0125,A,1138.55,11.77,A1
15,0.0125,A,1139.55,11.78,A1
15,0.0125,A,1140.55,11.78,A1
15,0.0125,A,1141.55,11.77,A1
15,0.0125,A,1142.57,11.75,A1
15,0.0125,A,1143.57,11.75,A1
15,0.0125,A,1144.57,11.75,A1
15,0.0125,A,1145.57,11.75,A1
15,0.0125,A,1146.57,11.77,A1
15,0.0125,A,1147.57,11.75,A1
15,0.0125,A,1148.58,11.75,A1
15,0.0125,A,1149.58,11.75,A1
15,0.0125,A,1150.58,11.73,A1
15,0.0125,A,1151.58,11.73,A1
15,0.0125,A,1152.58,11.75,A1
15,0.0125,A,1153.58,11.77,A1
15,0.0125,A,1154.58,11.75,A1
15,0.0125,A,1155.58,11.75,A1
15,0.0125,A,1156.6,11.73,A1
15,0.0125,A,1157.6,11.73,A1
15,0.0125,A,1158.6,11.75,A1
15,0.0125,A,1159.6,11.75,A1
15,0.0125,A,1160.6,11.77,A1
15,0.0125,A,1161.62,11.75,A1
15,0.0125,A,1162.62,11.75,A1
15,0.0125,A,1163.63,11.73,A1
15,0.0125,A,1164.63,11.72,A1
15,0.0125,A,1165.63,11.72,A1
15,0.0125,A,1166.63,11.75,A1
15,0.0125,A,1167.65,11.73,A1
15,0.0125,A,1168.65,11.73,A1
15,0.0125,A,1169.65,11.73,A1
15,0.0125,A,1170.65,11.72,A1
15,0.0125,A,1171.67,11.73,A1
15,0.0125,A,1172.67,11.72,A1
15,0.0125,A,1173.67,11.72,A1
15,0.0125,A,1174.67,11.73,A1
15,0.0125,A,1175.67,11.77,A1
15,0.0125,A,1176.67,11.73,A1
15,0.0125,A,1177.67,11.73,A1
15,0.0125,A,1178.67,11.72,A1
15,0.0125,A,1179.68,11.72,A1
15,0.0125,A,1180.68,11.72,A1
15,0.0125,A,1181.68,11.75,A1
15,0.0125,A,1182.68,11.73,A1
15,0.0125,A,1183.68,11.75,A1
15,0.0125,A,1184.7,11.73,A1
15,0.0125,A,1185.7,11.72,A1
15,0.0125,A,1186.7,11.72,A1
15,0.0125,A,1187.72,11.72,A1
15,0.0125,A,1188.72,11.73,A1
15,0.0125,A,1189.72,11.72,A1
15,0.0125,A,1190.72,11.72,A1
15,0.0125,A,1191.72,11.73,A1
15,0.0125,A,1192.73,11.7,A1
15,0.0125,A,1193.73,11.7,A1
15,0.0125,A,1194.73,11.68,A1
15,0.0125,A,1195.73,11.68,A1
15,0.0125,A,1196.73,11.7,A1
15,0.0125,A,1197.75,11.7,A1
15,0.0125,A,1198.75,11.72,A1
15,0.0125,A,1199.75,11.72,A1
15,0.0125,A,1200.75,11.72,A1
15,0.0125,A,1201.77,11.7,A1
15,0.0125,A,1202.77,11.7,A1
15,0.0125,A,1203.77,11.7,A1
15,0.0125,A,1204.77,11.72,A1
15,0.0125,A,1205.77,11.72,A1
15,0.0125,A,1206.77,11.72,A1
15,0.0125,A,1207.78,11.7,A1
15,0.0125,A,1208.78,11.7,A1
15,0.0125,A,1209.78,11.68,A1
15,0.0125,A,1210.78,11.68,A1
15,0.0125,A,1211.78,11.7,A1
15,0.0125,A,1212.8,11.7,A1
15,0.0125,A,1213.8,11.7,A1
15,0.0125,A,1214.8,11.72,A1
15,0.0125,A,1215.8,11.7,A1
15,0.0125,A,1216.8,11.68,A1
15,0.0125,A,1217.8,11.68,A1
15,0.0125,A,1218.8,11.68,A1
15,0.0125,A,1219.82,11.7,A1
15,0.0125,A,1220.82,11.7,A1
15,0.0125,A,1221.82,11.72,A1
15,0.0125,A,1222.82,11.7,A1
15,0.0125,A,1223.82,11.68,A1
15,0.0125,A,1224.82,11.68,A1
15,0.0125,A,1225.82,11.68,A1
15,0.0125,A,1226.83,11.68,A1
15,0.0125,A,1227.83,11.68,A1
15,0.0125,A,1228.83,11.7,A1
15,0.0125,A,1229.83,11.68,A1
15,0.0125,A,1230.83,11.67,A1
15,0.0125,A,1231.83,11.67,A1
15,0.0125,A,1232.83,11.67,A1
15,0.0125,A,1233.85,11.68,A1
15,0.0125,A,1234.85,11.67,A1
15,0.0125,A,1235.85,11.68,A1
15,0.0125,A,1236.85,11.7,A1
15,0.0125,A,1237.85,11.68,A1
15,0.0125,A,1238.85,11.68,A1
15,0.0125,A,1239.85,11.67,A1
15,0.0125,A,1240.85,11.65,A1
15,0.0125,A,1241.87,11.67,A1
15,0.0125,A,1242.87,11.67,A1
15,0.0125,A,1243.87,11.7,A1
15,0.0125,A,1244.87,11.68,A1
15,0.0125,A,1245.87,11.68,A1
15,0.0125,A,1246.88,11.68,A1
15,0.0125,A,1247.88,11.67,A1
15,0.0125,A,1248.88,11.67,A1
15,0.0125,A,1249.88,11.67,A1
15,0.0125,A,1250.88,11.67,A1
15,0.0125,A,1251.88,11.7,A1
15,0.0125,A,1252.88,11.68,A1
15,0.0125,A,1253.88,11.68,A1
15,0.0125,A,1254.9,11.65,A1
15,0.0125,A,1255.9,11.65,A1
15,0.0125,A,1256.9,11.67,A1
15,0.0125,A,1257.9,11.67,A1
15,0.0125,A,1258.9,11.67,A1
15,0.0125,A,1259.9,11.68,A1
15,0.0125,A,1260.9,11.67,A1
15,0.0125,A,1261.9,11.65,A1
15,0.0125,A,1262.9,11.65,A1
15,0.0125,A,1263.9,11.65,A1
15,0.0125,A,1264.9,11.65,A1
15,0.0125,A,1265.9,11.68,A1
15,0.0125,A,1266.9,11.67,A1
15,0.0125,A,1267.9,11.67,A1
15,0.0125,A,1268.9,11.67,A1
15,0.0125,A,1269.9,11.65,A1
15,0.0125,A,1270.9,11.65,A1
15,0.0125,A,1271.9,11.67,A1
15,0.0125,A,1272.9,11.67,A1
15,0.0125,A,1273.92,11.65,A1
15,0.0125,A,1274.92,11.65,A1
15,0.0125,A,1275.92,11.65,A1
15,0.0125,A,1276.92,11.63,A1
15,0.0125,A,1277.92,11.63,A1
15,0.0125,A,1278.92,11.63,A1
15,0.0125,A,1279.92,11.65,A1
15,0.0125,A,1280.92,11.67,A1
15,0.0125,A,1281.92,11.65,A1
15,0.0125,A,1282.93,11.63,A1
15,0.0125,A,1283.93,11.62,A1
15,0.0125,A,1284.93,11.63,A1
15,0.0125,A,1285.93,11.63,A1
15,0.0125,A,1286.93,11.63,A1
15,0.0125,A,1287.93,11.65,A1
15,0.0125,A,1288.93,11.65,A1
15,0.0125,A,1289.95,11.63,A1
15,0.0125,A,1290.95,11.65,A1
15,0.0125,A,1291.95,11.62,A1
15,0.0125,A,1292.95,11.62,A1
15,0.0125,A,1293.95,11.63,A1
15,0.0125,A,1294.95,11.62,A1
15,0.0125,A,1295.95,11.63,A1
15,0.0125,A,1296.95,11.65,A1
15,0.0125,A,1297.97,11.65,A1
15,0.0125,A,1298.97,11.63,A1
15,0.0125,A,1299.97,11.62,A1
15,0.0125,A,1300.97,11.62,A1
15,0.0125,A,1301.98,11.63,A1
15,0.0125,A,1302.98,11.63,A1
15,0.0125,A,1303.98,11.65,A1
15,0.0125,A,1304.98,11.63,A1
15,0.0125,A,1305.98,11.63,A1
15,0.0125,A,1306.98,11.6,A1
15,0.0125,A,1308.0,11.6,A1
15,0.0125,A,1309.0,11.62,A1
15,0.0125,A,1310.0,11.62,A1
15,0.0125,A,1311.02,11.62,A1
15,0.0125,A,1312.02,11.62,A1
15,0.0125,A,1313.02,11.63,A1
15,0.0125,A,1314.02,11.62,A1
15,0.0125,A,1315.02,11.62,A1
15,0.0125,A,1316.02,11.6,A1
15,0.0125,A,1317.03,11.6,A1
15,0.0125,A,1318.03,11.62,A1
15,0.0125,A,1319.03,11.62,A1
15,0.0125,A,1320.05,11.63,A1
15,0.0125,A,1321.05,11.62,A1
15,0.0125,A,1322.05,11.6,A1
15,0.0125,A,1323.05,11.6,A1
15,0.0125,A,1324.05,11.6,A1
15,0.0125,A,1325.05,11.6,A1
15,0.0125,A,1326.07,11.62,A1
15,0.0125,A,1327.07,11.62,A1
15,0.0125,A,1328.07,11.62,A1
15,0.0125,A,1329.07,11.63,A1
15,0.0125,A,1330.08,11.62,A1
15,0.0125,A,1331.08,11.6,A1
15,0.0125,A,1332.08,11.6,A1
15,0.0125,A,1333.08,11.6,A1
15,0.0125,A,1334.1,11.6,A1
15,0.0125,A,1335.1,11.6,A1
15,0.0125,A,1336.1,11.6,A1
15,0.0125,A,1337.12,11.6,A1
15,0.0125,A,1338.12,11.6,A1
15,0.0125,A,1339.12,11.58,A1
15,0.0125,A,1340.12,11.6,A1
15,0.0125,A,1341.12,11.6,A1
15,0.0125,A,1342.13,11.6,A1
15,0.0125,A,1343.13,11.6,A1
15,0.0125,A,1344.13,11.6,A1
15,0.0125,A,1345.13,11.58,A1
15,0.0125,A,1346.13,11.57,A1
15,0.0125,A,1347.13,11.58,A1
15,0.0125,A,1348.13,11.58,A1
15,0.0125,A,1349.13,11.62,A1
15,0.0125,A,1350.13,11.62,A1
15,0.0125,A,1351.13,11.6,A1
15,0.0125,A,1352.13,11.6,A1
15,0.0125,A,1353.15,11.6,A1
15,0.0125,A,1354.15,11.58,A1
15,0.0125,A,1355.15,11.57,A1
15,0.0125,A,1356.15,11.58,A1
15,0.0125,A,1357.15,11.6,A1
15,0.0125,A,1358.15,11.58,A1
15,0.0125,A,1359.17,11.58,A1
15,0.0125,A,1360.17,11.57,A1
15,0.0125,A,1361.17,11.57,A1
15,0.0125,A,1362.17,11.58,A1
15,0.0125,A,1363.18,11.58,A1
15,0.0125,A,1364.18,11.58,A1
15,0.0125,A,1365.18,11.58,A1
15,0.0125,A,1366.18,11.58,A1
15,0.0125,A,1367.18,11.58,A1
15,0.0125,A,1368.2,11.55,A1
15,0.0125,A,1369.2,11.57,A1
15,0.0125,A,1370.2,11.57,A1
15,0.0125,A,1371.22,11.58,A1
15,0.0125,A,1372.22,11.58,A1
15,0.0125,A,1373.22,11.6,A1
15,0.0125,A,1374.22,11.58,A1
15,0.0125,A,1375.22,11.57,A1
15,0.0125,A,1376.22,11.57,A1
15,0.0125,A,1377.23,11.55,A1
15,0.0125,A,1378.23,11.57,A1
15,0.0125,A,1379.23,11.57,A1
15,0.0125,A,1380.23,11.58,A1
